α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.0500 +/- 5.00e-5],-ccb295ebad916ad916872b01f -68 346dc5db -2d,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 1.61e-4],2fa54fcb -1d 1790a001 -2a,1.48901954293274,[+/- 2.10e-6],670b768d2daad0937f66a031d -76 25584d5f -32,2.09196967320437e-6,[0.99 +/- 1.21e-3],7eb7d45b -1f 26d4fb -1f,[0.996470121792299323715269565582 +/- 2.76e-31],7f8c553c45 -27 0 0,0.9964701217923,0.019629498,0.134140038,0.016802172,5.743665528,2,0,0.026776433,100
[-0.0499 +/- 5.01e-5],-663f1412eac08445a1cac0831 -67 1a36e2ed -2c,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.4890 +/- 9.36e-5],2fa5eb15 -1d 17908001 -2a,1.48909358866536,[+/- 2.09e-6],cd977f317566c965b1baba35 -73 12a9bea5 -31,2.08798084842359e-6,[0.99 +/- 1.20e-3],7eb81759 -1f 26dd6b -1f,[0.996473400968170608393847942352 +/- 2.95e-31],7f8c70be3f -27 0 0,0.996473400968171,0.019603088,0.133956721,0.016765733,5.558289598,2,0,0.026883687,100
[-0.0499 +/- 5.00e-5],-cc49ba5ffd70a63d70a3d70a3 -68 346dc5db -2d,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 1.68e-4],5f4d0cd -1a 17908001 -2a,1.48916765302443,[+/- 2.09e-6],cd18550051b4e955e72760abb -77 4a9d5b9 -2f,2.08399985282845e-6,[0.99 +/- 1.19e-3],3f5c2d31 -1e 9b979 -1d,[0.996476676888050860725343227386 +/- 4.75e-31],7f8c8c393b -27 0 0,0.996476676888051,0.019689472,0.134595183,0.016762487,5.595217852,2,0,0.026429756,100
[-0.0498 +/- 5.01e-5],-cc154c9a256043ef9db22d0e5 -68 1a36e2ed -2c,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 2.42e-4],2fa721c3 -1d 17908001 -2a,1.48924173228466,[+/- 2.09e-6],33265bd76423b22d80b43db63 -75 2549dfcb -32,2.08002699667129e-6,[0.99 +/- 1.20e-3],7eb89d6d -1f 26ee63 -1f,[0.996479949290005606599152088165 +/- 2.84e-31],7f8ca7aca9 -27 0 0,0.996479949290006,0.019836701,0.137181442,0.017141036,5.558342169,2,0,0.027013474,100
[-0.0498 +/- 5.00e-5],-65f06f6a26a7f0d0e56041893 -67 346dc5db -2d,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 3.16e-4],5f4f7a49 -1e 17905001 -2a,1.48931582085811,[+/- 2.08e-6],660d6682f3a41ceaf279b3385 -76 95144bf -30,2.07606205911024e-6,[0.99 +/- 1.21e-3],7eb8e087 -1f 26f6df -1f,[0.996483218355933786369860172272 +/- 2.72e-31],7f8cc318ed -27 0 0,0.996483218355934,0.019655619,0.13741732,0.016889167,5.590126709,2,0,0.026829324,100
[-0.0497 +/- 5.01e-5],-19758e21cea7efea7ef9db22d -65 1a36e2ed -2c,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.4893 +/- 9.00e-5],5f50b11b -1e 17903001 -2a,1.48938992433273,[+/- 2.08e-6],32e71b11c9040798e31cb6e77 -75 12a022bd -31,2.07210442011036e-6,[0.99 +/- 1.22e-3],3f5c91d1 -1e 137fb -1a,[0.996486484587876475416123867035 +/- 8.80e-32],7f8cde7f1b -27 0 0,0.996486484587877,0.019815171,0.134173753,0.016923051,5.490286844,2,0,0.026602514,100
[-0.0497 +/- 5.00e-5],-cb7803489d2f1d0624dd2f1a9 -68 346dc5db -2d,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 4.65e-4],2fa8f3ff -1d 17904001 -2a,1.4894640464338,[+/- 2.07e-6],cb1e4d850fcd6bbfb5cf74859 -77 253b78b5 -32,2.06815445083463e-6,[0.99 +/- 1.23e-3],7eb966c1 -1f 2707f1 -1f,[0.996489747665691538713872432709 +/- 2.60e-31],7f8cf9de83 -27 0 0,0.996489747665692,0.01965662,0.134786246,0.01681157,5.591991348,2,0,0.026751166,100
[-0.0496 +/- 5.01e-5],-cb439582c51ebab851eb851eb -68 1a36e2ed -2c,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.489 +/- 5.39e-4],5f531ef -1a 17902001 -2a,1.48953817971074,[+/- 2.07e-6],65503905ba776878504dfbbff -76 2536acb5 -32,2.06421230573318e-6,[0.99 +/- 1.24e-3],7eb9a9f3 -1f 271079 -1f,[0.996493007451135781593620777130 +/- 1.27e-31],7f8d1536d9 -27 0 0,0.996493007451136,0.019534077,0.136631688,0.016830716,5.472604882,2,0,0.096885106,100
[-0.0496 +/- 5.00e-5],-32c3c9ef3b43961a9fbe76c8b -66 346dc5db -2d,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.490 +/- 5.68e-4],2faa2af9 -1d 17900001 -2a,1.48961232788884,[+/- 2.07e-6],ca22dc41d170b71d83af219bb -77 2531e2b1 -32,2.06027853436292e-6,[0.99 +/- 1.25e-3],1fae7b49 -1d 138c89 -1e,[0.996496263467633980326354503632 +/- 4.09e-31],7f8d308717 -27 0 0,0.996496263467634,0.019530501,0.204856024,0.016771684,5.558083428,2,0,0.026923052,100
[-0.0495 +/- 5.01e-5],-656d5cfb8a7efb0e560418937 -67 1a36e2ed -2c,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.4896 +/- 9.33e-5],2faac681 -1d 17900001 -2a,1.4896864909681,[+/- 2.06e-6],64d2c4651b877d2dd19c579bd -76 252d194f -32,2.05635244663997e-6,[0.99 +/- 1.26e-3],7eba3065 -1f 2721a3 -1f,[0.996499516289986786432564258575 +/- 4.40e-31],7f8d4bd079 -27 0 0,0.996499516289987,0.019785455,0.196632024,0.016988305,5.582703258,2,0,0.027154141,100
