α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.999596 +/- 4.01e-7],-7ff2c5197a4e2b99999999999 -63 a10fafb -32,[0.999798125000147913654657827464 +/- 2.16e-31],fff2c5197a4e2b99999999999 -64 0 0,true,true,true,[1.7866 +/- 8.27e-5],392bc093 -1d 13452001 -2a,1.78666435927176,[+/- 2.21e-4],85f11886bbb165af881ee0131 -70 c1de55f -29,0.000220180539982561,[0.93 +/- 1.97e-3],1dccb6d -19 be03803 -26,0.960331926122307777404785156250,1ebb0a05 -1d 0 0,0.960331926122308,24.240478653,400.261319785,16.092435426,259.822934341,1437,4,5.046955354,100
[-0.999596 +/- 2.00e-7],-ffe5852a771f28189374bc6a7 -64 a10fafb -32,[0.999797975000147610247225316015 +/- 6.53e-32],fff2c2953b8f940c49ba5e353 -64 0 0,true,true,true,[1.787 +/- 5.01e-4],392b9bbf -1d 13416001 -2a,1.78664674237394,[+/- 2.22e-4],848645341ff2b8cb8be0d440b -70 31a74c73 -2b,0.000221091760643322,[0.93 +/- 1.96e-3],77328d87 -1f bdfdb83 -26,[0.960250123433070257306098937988 +/- 2.82e-31],7ae979de1 -23 0 0,0.960250123433071,24.44961027,399.515250402,16.163255144,259.922836109,1435,4,5.083803547,100
[-0.999596 +/- 5.00e-7],-3ff960087e687e3f7ced91687 -62 a10fafb -32,[0.999797825000147306839792804567 +/- 2.97e-31],7ff960087e687e3f7ced91687 -63 0 0,true,true,true,[1.787 +/- 5.02e-4],1c95cc91 -1c 133dc001 -2a,1.78664544224762,[+/- 2.21e-4],10939d48b1f92f051edb487d3 -6d 318d2685 -2b,0.000220981300092358,[0.93 +/- 1.96e-3],77328a55 -1f bdf8683 -26,[0.960260068881325423717498779297 +/- 1.25e-31],1eba7352f -21 0 0,0.960260068881326,24.069413933,395.305867807,15.846656816,258.060775762,1434,4,5.000059862,100
[-0.999595 +/- 5.01e-7],-ffe57b197c24c9e353f7ced91 -64 2843ebeb -34,[0.999797675000147003432360293118 +/- 4.47e-31],1ffe57b197c24c9e353f7ced9 -61 0 0,true,true,true,[1.787 +/- 5.03e-4],72572eb7 -1e 133a3001 -2a,1.78664454259002,[+/- 2.21e-4],425f2f2a0891c4894e46b6bf7 -6f 62ef863 -28,0.000220946567655287,[0.93 +/- 1.96e-3],1dcca131 -1d bdf3603 -26,[0.960263202025089412927627563477 +/- 4.38e-31],3d74f3ca1 -22 0 0,0.96026320202509,24.393038515,398.653201823,16.099766421,259.46500995,1433,4,5.032439446,100
[-0.999595 +/- 2.01e-7],-ffe57610fea79ac8b43958105 -64 a10fafb -32,[0.999797525000146700024927781668 +/- 4.03e-31],7ff95d843fa9e6b22d0e56041 -63 0 0,true,true,true,[1.787 +/- 4.98e-4],392ba07b -1d 13368001 -2a,1.78664883784973,[+/- 2.21e-4],211cb7cd9f19c421456e4ca57 -6e 311eae9 -27,0.000220001621897038,[0.93 +/- 1.96e-3],77329ad -1b bdee403 -26,0.960348218679428100585937500000,1ebb2c3 -19 0 0,0.960348218679429,24.299717792,396.430703375,15.912217883,257.546394237,1432,4,4.994446693,100
[-0.999595 +/- 4.00e-7],-7ff2b884409535d70a3d70a3d -63 a10fafb -32,[0.999797375000146396617495270220 +/- 4.12e-32],fff2b884409535d70a3d70a3d -64 0 0,true,true,true,[1.787 +/- 4.98e-4],1c95d03 -18 1332e001 -2a,1.7866487335416,[+/- 2.20e-4],845de0b683e1f7c08f3edef29 -70 30ea055f -2b,0.000219531058321262,[0.93 +/- 1.96e-3],7732a125 -1f bde9383 -26,[0.960390648338943719863891601563 +/- 5.00e-31],7aee14ad -1f 0 0,0.960390648338944,24.398341828,400.866680833,16.415650308,262.315922803,1431,4,5.022126216,100
[-0.999594 +/- 6.01e-7],-ffe56c0003ad3c9374bc6a7ef -64 2843ebeb -34,[0.999797225000146093210062758771 +/- 1.10e-31],fff2b60001d69e49ba5e353f7 -64 0 0,true,true,true,[1.787 +/- 4.94e-4],72575217 -1e 132f5001 -2a,1.78665281459712,[+/- 2.19e-4],843221ec4409c6887a0397f71 -70 1853b9a7 -2a,0.000218872105066668,[0.93 +/- 1.96e-3],7732afef -1f bde4283 -26,[0.960450094309635460376739501953 +/- 1.25e-31],1ebc01d61 -21 0 0,0.960450094309636,24.141693764,396.347278819,15.895241613,256.818090179,1430,4,4.975720881,100
[-0.999594 +/- 3.01e-7],-ffe566f786300d78d4fdf3b63 -64 a10fafb -32,[0.999797075000145789802630247322 +/- 2.60e-31],fff2b37bc31806bc6a7ef9db1 -64 0 0,true,true,true,[1.787 +/- 4.97e-4],725744f7 -1e 132bb001 -2a,1.78664963133656,[+/- 2.20e-4],846aeb2ff5b8a1323ad816463 -70 c2bd53d -29,0.000219142371404351,[0.93 +/- 1.96e-3],3b99513b -1e bddef03 -26,[0.960425718745682388544082641602 +/- 4.38e-31],3d779d6f1 -22 0 0,0.960425718745683,24.307771883,399.483372102,16.235547512,260.541757765,1429,4,4.980344323,100
[-0.999594 +/- 3.00e-7],-1ffcac3de1165bcbc6a7ef9db -61 a10fafb -32,[0.999796925000145486395197735873 +/- 3.79e-31],3ffcac3de1165bcbc6a7ef9db -62 0 0,true,true,true,[1.787 +/- 4.97e-4],7257433b -1e 13281001 -2a,1.78664916381263,[+/- 2.19e-4],8472befcc8d53f2e0a0d41e69 -70 18488847 -2a,0.000218946022459051,[0.93 +/- 1.96e-3],7732a23 -1b bdd9c03 -26,[0.960443456919165328145027160645 +/- 4.69e-31],7aefcfaa9 -23 0 0,0.960443456919166,24.364310276,402.180231391,16.322807929,262.794754372,1428,4,4.949330376,100
[-0.999594 +/- 6.00e-7],-ffe55ce68b35af4395810624d -64 a10fafb -32,[0.999796775000145182987765224424 +/- 2.29e-31],7ff95739a2cd6bd0e56041893 -63 0 0,true,true,true,[1.787 +/- 4.99e-4],1c95cf33 -1c 13246001 -2a,1.78664757497632,[+/- 2.19e-4],8483556e2d335d1d45909e067 -70 3080e069 -2b,0.000218887205856878,[0.93 +/- 1.96e-3],3b994f3f -1e bdd4c03 -26,[0.960448787955101579427719116211 +/- 6.25e-32],3d77fe317 -22 0 0,0.960448787955102,24.373075512,395.83895189,16.012558654,257.288740706,1427,4,4.99507878,100
[-0.999593 +/- 4.01e-7],-7ff2abef06dc40147ae147ae1 -63 2843ebeb -34,[0.999796625000144879580332712976 +/- 1.34e-31],fff2abef06dc40147ae147ae1 -64 0 0,true,true,true,[1.787 +/- 4.95e-4],72574f47 -1e 1320d001 -2a,1.78665192797803,[+/- 2.18e-4],843dc6e9595af14be9f68b0db -70 3029e45d -2b,0.000217980001443098,[0.93 +/- 1.96e-3],7732b32f -1f bdcfb83 -26,[0.960530787357129156589508056641 +/- 3.75e-31],1ebcab0fd -21 0 0,0.96053078735713,24.010878034,394.78018643,15.82163443,257.378671359,1426,4,4.93473011,100
[-0.999593 +/- 2.00e-7],-7ff2a96ac81da8872b020c49b -63 a10fafb -32,[0.999796475000144576172900201527 +/- 2.85e-31],fff2a96ac81da8872b020c49b -64 0 0,true,true,true,[1.7866 +/- 9.27e-5],725754ab -1e 131d5001 -2a,1.78665316104912,[+/- 2.18e-4],844fe2ae5e29f3ec2a2f91665 -70 300737ff -2b,0.000217789124483706,[0.93 +/- 1.96e-3],3b995cc9 -1e bdca903 -26,[0.960548058414133265614509582520 +/- 4.69e-31],7af33d209 -23 0 0,0.960548058414134,24.33646298,398.525243082,16.12673389,258.252850214,1425,4,5.012336379,100
[-0.999593 +/- 5.00e-7],-ffe54dcd12be21f3b645a1cab -64 a10fafb -32,[0.999796325000144272765467690078 +/- 4.35e-31],fff2a6e6895f10f9db22d0e55 -64 0 0,true,true,true,[1.787 +/- 4.95e-4],72574e47 -1e 1319b001 -2a,1.78665158338868,[+/- 2.18e-4],84784917fdb764a9c01edc80d -70 3000fa25 -2b,0.000217893122794015,[0.93 +/- 1.96e-3],3b995b57 -1e bdc5903 -26,[0.960538657469442114233970642090 +/- 1.57e-31],7af2ee443 -23 0 0,0.960538657469443,24.448096312,400.433757078,16.15007411,259.383621984,1424,4,4.934206628,100
[-0.999592 +/- 5.01e-7],-7ff2a4624aa0796c8b439581 -5f a10fafb -32,[0.999796175000143969358035178629 +/- 2.04e-31],fff2a4624aa0796c8b439581 -60 0 0,true,true,true,[1.787 +/- 4.94e-4],392ba785 -1d 13160001 -2a,1.78665171004855,[+/- 2.19e-4],84aa2618185fbdd81d6cd3fa3 -70 2ffae831 -2b,0.000218033652009536,[0.93 +/- 1.96e-3],7732b4dd -1f bdc0783 -26,[0.960525932867312803864479064941 +/- 4.07e-31],7af283865 -23 0 0,0.960525932867313,24.301798932,396.895363684,16.092698784,260.126838573,1423,4,4.924315939,100
[-0.999592 +/- 2.01e-7],-ffe543bc17c3c3be76c8b4395 -64 2843ebeb -34,[0.999796025000143665950602667180 +/- 5.35e-32],7ff950ef05f0f0ef9db22d0e5 -63 0 0,true,true,true,[1.7866 +/- 9.28e-5],725753d7 -1e 13129001 -2a,1.78665280342125,[+/- 2.19e-4],84ddc4f77e90caf778433d111 -70 2ff4b9d5 -2b,0.000218179900997166,[0.93 +/- 1.96e-3],7732ba57 -1f bdbb583 -26,[0.960512684163404628634452819824 +/- 2.19e-31],7af21462f -23 0 0,0.960512684163405,24.32507661,397.808001754,16.038665409,259.14042418,1422,4,4.934401073,100
[-0.999592 +/- 4.00e-7],-ffe53eb39a4694a3d70a3d709 -64 a10fafb -32,[0.999795875000143362543170155731 +/- 9.71e-32],3ffca7d67348d2947ae147ae1 -62 0 0,true,true,true,[1.7866 +/- 9.08e-5],72575bc5 -1e 130ef001 -2a,1.78665463998937,[+/- 2.19e-4],851760b34bfd3b6644c85ee9 -6c 2fee7687 -2b,0.000218347846458576,[0.93 +/- 1.97e-3],ee658ab -1c bdb6703 -26,[0.960497468942776322364807128906 +/- 2.50e-31],f5e32981 -20 0 0,0.960497468942777,24.259595368,391.619055445,16.133891292,259.496677114,1421,4,4.931824048,100
[-0.999591 +/- 6.01e-7],-7ff29cd58e64b2c49ba5e353f -63 a10fafb -32,[0.999795725000143059135737644283 +/- 4.59e-31],fff29cd58e64b2c49ba5e353f -64 0 0,true,true,true,[1.7866 +/- 9.16e-5],7257586b -1e 130b5001 -2a,1.78665378689789,[+/- 2.19e-4],8541abf502da4082ba88e8faf -70 17f41377 -2a,0.000218458383699905,[0.93 +/- 1.97e-3],7732c393 -1f bdb1683 -26,[0.960487480682786554098129272461 +/- 6.25e-32],3d78a07b7 -22 0 0,0.960487480682787,23.907924278,384.149954664,16.518750083,255.571549152,1420,4,4.939370971,100
[-0.999591 +/- 3.01e-7],-ffe534a29f4c366e978d4fdf3 -64 a10fafb -32,[0.999795575000142755728305132833 +/- 3.91e-31],fff29a514fa61b374bc6a7ef9 -64 0 0,true,true,true,[1.7866 +/- 9.17e-5],725757b7 -1e 1307d001 -2a,1.78665356710576,[+/- 2.19e-4],8572fce82264510033805f9c9 -70 2fe1ffb7 -2b,0.000218596256111957,[0.93 +/- 1.97e-3],3b996147 -1e bdac503 -26,[0.960475016618147492408752441406 +/- 2.50e-31],f5e1b0d1 -20 0 0,0.960475016618148,24.054626235,389.909289001,15.990645101,257.530664447,1419,4,4.972062138,100
[-0.999591 +/- 3.00e-7],-1ffca5f34439e0ea7ef9db22d -61 2843ebeb -34,[0.999795425000142452320872621385 +/- 2.94e-32],3ffca5f34439e0ea7ef9db22d -62 0 0,true,true,true,[1.7866 +/- 8.93e-5],392bb0c1 -1d 13044001 -2a,1.78665584884607,[+/- 2.19e-4],85b4d9839d84a61dc8809f151 -70 2fdc11c7 -2b,0.000218797432445133,[0.93 +/- 1.97e-3],3b9965c1 -1e bda7503 -26,[0.960456807952141389250755310059 +/- 4.07e-31],7af03fa9b -23 0 0,0.960456807952142,24.012165407,383.514490609,16.591003344,255.239493898,1418,4,4.916460814,100
[-0.999591 +/- 6.00e-7],-3ff94aa46914760e560418937 -62 a10fafb -32,[0.999795275000142148913440109936 +/- 1.22e-31],7ff94aa46914760e560418937 -63 0 0,true,true,true,[1.7866 +/- 9.16e-5],725757b9 -1e 1300b001 -2a,1.78665346279764,[+/- 2.19e-4],85cbd92c1a3bbb87ac5b89a03 -70 17ea9bbf -2a,0.000218832052729708,[0.93 +/- 1.97e-3],1dccb1ef -1d bda2303 -26,[0.960453706065891310572624206543 +/- 3.13e-32],7af025a47 -23 0 0,0.960453706065892,24.154338483,392.058186283,15.960033247,258.146367088,1417,4,4.929389874,100
[-0.999590 +/- 4.01e-7],-ffe5258926d4a91eb851eb851 -64 a10fafb -32,[0.999795125000141845506007598487 +/- 2.72e-31],1ffe5258926d4a91eb851eb85 -61 0 0,true,true,true,[1.787 +/- 5.10e-4],e4ae1c3 -1b 12fd2001 -2a,1.78663585521304,[+/- 2.20e-4],844c67053f224bc3b7343f203 -70 c436af9 -29,0.000219731574204992,[0.93 +/- 1.96e-3],1dcc9d47 -1d bd9c903 -26,[0.960372706060297787189483642578 +/- 1.25e-31],1ebb5f8a9 -21 0 0,0.960372706060298,24.107438872,381.565321845,16.879839305,257.034740939,1415,4,4.859440443,100
[-0.999590 +/- 2.00e-7],-7ff2904054abbd020c49ba5e3 -63 a10fafb -32,[0.999794975000141542098575087038 +/- 3.67e-31],fff2904054abbd020c49ba5e3 -64 0 0,true,true,true,[1.787 +/- 5.07e-4],e4ae2e5 -1b 12f98001 -2a,1.7866379618647,[+/- 2.20e-4],842d134f3f5d7d769fc182b85 -70 186e3b3b -2a,0.00021924823859351,[0.93 +/- 1.96e-3],77327e65 -1f bd97883 -26,[0.960416290035936981439590454102 +/- 4.38e-31],3d7775e31 -22 0 0,0.960416290035937,24.086253909,380.31020451,16.759171879,256.256395742,1414,4,4.831588559,100
[-0.999590 +/- 5.00e-7],-ffe51b782bda4ae978d4fdf3b -64 2843ebeb -34,[0.999794825000141238691142575589 +/- 2.17e-31],fff28dbc15ed2574bc6a7ef9d -64 0 0,true,true,true,[1.787 +/- 5.06e-4],72571d27 -1e 12f61001 -2a,1.78663934022211,[+/- 2.19e-4],20fa5e9c7bec11f521b685b63 -6e 184a0057 -2a,0.000218456549983801,[0.93 +/- 1.96e-3],1dcca381 -1d bd92b03 -26,[0.960487806267337873578071594238 +/- 2.82e-31],7af143b21 -23 0 0,0.960487806267338,23.927879585,383.00918443,16.746258056,255.775951027,1413,4,4.806560448,100
[-0.999589 +/- 5.01e-7],-ffe5166fae5d1bced916872af -64 a10fafb -32,[0.999794675000140935283710064140 +/- 6.59e-32],fff28b37d72e8de76c8b43957 -64 0 0,true,true,true,[1.787 +/- 5.06e-4],72571a1b -1e 12f29001 -2a,1.78663856163644,[+/- 2.19e-4],8407f8d630338b384e2230689 -70 309e7979 -2b,0.000218648169276792,[0.93 +/- 1.96e-3],7732871d -1f bd8d883 -26,[0.960470489633735269308090209961 +/- 6.25e-32],3d7859377 -22 0 0,0.960470489633736,23.935790739,378.424103907,16.865020636,256.754933721,1412,4,4.865753009,100
[-0.999589 +/- 2.01e-7],-3ff94459cc37fb2d0e5604189 -62 a10fafb -32,[0.999794525000140631876277552692 +/- 2.96e-31],7ff94459cc37fb2d0e5604189 -63 0 0,true,true,true,[1.787 +/- 5.07e-4],392b8b97 -1d 12eee001 -2a,1.7866378091278,[+/- 2.19e-4],21011b6a2acc4e2af9c0ff121 -6e 307d8f35 -2b,0.000218389731496059,[0.93 +/- 1.96e-3],3b9943c7 -1e bd88903 -26,[0.960493866383330896496772766113 +/- 2.82e-31],7af176881 -23 0 0,0.960493866383331,23.893983437,379.428804065,17.053369618,255.928377346,1411,4,4.792704466,100
[-0.999589 +/- 4.00e-7],-ffe50c5eb362bd99999999999 -64 2843ebeb -34,[0.999794375000140328468845041243 +/- 4.47e-31],3ffca18bd66c57b3333333333 -62 0 0,true,true,true,[1.787 +/- 5.05e-4],72571e6b -1e 12eb7001 -2a,1.78663948364579,[+/- 2.19e-4],41f8fbfabd4ff1c30e28410f3 -6f 305f61b5 -2b,0.000218096121868655,[0.93 +/- 1.96e-3],77328d53 -1f bd83983 -26,[0.960520413442282006144523620605 +/- 4.69e-31],7af255397 -23 0 0,0.960520413442282,24.036079378,379.465895327,16.924642618,258.071459743,1410,4,4.846337652,100
[-0.999588 +/- 6.01e-7],-ffe5075635e58e7ef9db22d0d -64 a10fafb -32,[0.999794225000140025061412529793 +/- 4.04e-31],7ff941d58d79639fbe76c8b43 -63 0 0,true,true,true,[1.787 +/- 5.05e-4],392b903d -1d 12e80001 -2a,1.78663992323005,[+/- 2.18e-4],83f77955d1d56b53321b34f75 -70 c12d001 -29,0.000217966638832631,[0.93 +/- 1.96e-3],ee651a5 -1c bd7e803 -26,[0.960532129771308973431587219238 +/- 2.82e-31],7af2b7821 -23 0 0,0.960532129771309,23.98847194,381.968441825,16.833545314,255.938458123,1409,4,4.787128552,100
[-0.999588 +/- 3.01e-7],-7ff28126dc342fb22d0e56041 -63 a10fafb -32,[0.999794075000139721653980018345 +/- 4.17e-32],fff28126dc342fb22d0e56041 -64 0 0,true,true,true,[1.787 +/- 5.05e-4],392b8ed7 -1d 12e48001 -2a,1.78663920424902,[+/- 2.18e-4],41f4d404a401fc4d06a0d45c1 -6f 1814dfe3 -2a,0.000217665562859186,[0.93 +/- 1.96e-3],77328f3d -1f bd79883 -26,[0.960559405444655567407608032227 +/- 4.38e-31],3d79ce281 -22 0 0,0.960559405444656,24.013375096,383.305501398,16.587222869,257.428529973,1408,4,4.884480163,100
[-0.999588 +/- 3.00e-7],-ffe4fd453aeb3049ba5e353f7 -64 a10fafb -32,[0.999793925000139418246547506896 +/- 1.09e-31],fff27ea29d759824dd2f1a9fb -64 0 0,true,true,true,[1.787 +/- 5.07e-4],7257161d -1e 12e0f001 -2a,1.7866373471918,[+/- 2.18e-4],2102b24b601b3fdf33cbf70d -6a 302ded99 -2b,0.000217820115693807,[0.93 +/- 1.96e-3],773286d7 -1f bd74983 -26,[0.960545426118187606334686279297 +/- 1.25e-31],1ebcc9c2f -21 0 0,0.960545426118188,24.23644511,384.377773242,16.6336002,259.684033849,1407,4,4.804301623,100
[-0.999588 +/- 6.00e-7],-3ff93e0f2f5b804bc6a7ef9db -62 2843ebeb -34,[0.999793775000139114839114995448 +/- 4.71e-31],7ff93e0f2f5b804bc6a7ef9db -63 0 0,true,true,true,[1.787 +/- 5.07e-4],392b8bed -1d 12dd8001 -2a,1.78663771040761,[+/- 2.18e-4],41fbd2dfce4b4938e2c3f178d -6f 18057fb7 -2a,0.000217488568274102,[0.93 +/- 1.96e-3],1dcca2dd -1d bd6fa03 -26,[0.960575460747350007295608520508 +/- 1.88e-31],3d7a117f5 -22 0 0,0.96057546074735,23.836027976,379.63218092,16.941135542,257.306594297,1406,4,4.88024792,100
[-0.999587 +/- 4.01e-7],-7ff2799a1ff8690a3d70a3d7 -5f a10fafb -32,[0.999793625000138811431682483998 +/- 3.80e-31],fff2799a1ff8690a3d70a3d7 -60 0 0,true,true,true,[1.787 +/- 5.03e-4],1c95c9b3 -1c 12d9e001 -2a,1.78664121963107,[+/- 2.17e-4],10779e478d5dfb0fde879f6af -6d 5fa369f -28,0.000216843038993928,[0.93 +/- 1.96e-3],77329ad1 -1f bd6aa83 -26,[0.960633973678341135382652282715 +/- 1.57e-31],7af60dd63 -23 0 0,0.960633973678342,23.998841614,378.072982545,17.055123066,254.63598187,1405,4,4.804979545,100
