α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.19986 +/- 6.67e-6],-19950331fdb645e45a1cac083 -63 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.61e-4],151076f -18 15216001 -2a,1.31660028360807,[+/- 5.70e-5],103e3aba30bbcf5b2f6575fe9 -6f d9a0b05 -2b,5.69244656606277e-5,[0.979 +/- 2.81e-4],7d5547d7 -1f 1e4ad80b -2a,[0.982685624796431511640548706055 +/- 3.13e-31],3ee4523f3 -22 0 0,0.982685624796432,0.028121086,8.412595205,0.556002611,6.024507886,3,2,0.016823092,100
[-0.1998 +/- 5.34e-5],-cca49ac7016874c49ba5e353f -66 1bf64763 -2e,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.50e-4],2a2106a5 -1d 1521e001 -2a,1.31661210209154,[+/- 5.70e-5],40f9792bf8c9dfcd8fc78e433 -71 36692fe9 -2d,5.69273912836886e-5,[0.979 +/- 2.81e-4],1f555211 -1d 1e4b400b -2a,0.982685102149844169616699218750,1f722807 -1d 0 0,0.982685102149845,0.026764071,8.29749314,0.559601661,6.240536952,3,2,0.01569445,100
[-0.1998 +/- 4.01e-5],-cca11bfe151eba66666666665 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.38e-4],2a211f6b -1d 15224001 -2a,1.31662392057502,[+/- 5.70e-5],207d02b658a52185d802a2743 -70 1b3518f1 -2c,5.69302887553403e-5,[0.979 +/- 2.81e-4],1f55522d -1d 1e4b800b -2a,[0.982684583810623735189437866211 +/- 6.25e-32],3ee44de17 -22 0 0,0.982684583810624,0.027104317,8.188085402,0.578129209,6.19631667,3,2,0.016939293,100
[-0.19982 +/- 6.67e-6],-3327674d4a3540020c49ba5e3 -64 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.26e-4],54427063 -1e 1522d001 -2a,1.31663574278378,[+/- 5.70e-5],81f5273b589c551f9994ecba3 -72 366b35f3 -2d,5.69332155655806e-5,[0.979 +/- 2.81e-4],3eaaa497 -1e 1e4bd00b -2a,[0.982684060960309579968452453613 +/- 2.82e-31],7dc897601 -23 0 0,0.98268406096031,0.026012985,8.216537507,0.875096062,5.931782591,3,2,0.014773411,100
[-0.1998 +/- 1.34e-5],-cc9a1e6c3c8b45a9fbe76c8b3 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.14e-4],2a2150f7 -1d 15232001 -2a,1.31664755940461,[+/- 5.70e-5],103ec8f9cf280984bff38e7c7 -6f 366c3bf5 -2d,5.69361717520229e-5,[0.979 +/- 2.81e-4],7d55499f -1f 1e4c080b -2a,[0.982683533715317025780677795410 +/- 1.57e-31],7dc892f3d -23 0 0,0.982683533715317,0.025767529,8.500542328,0.547756008,6.091674682,3,2,0.016195341,100
[-0.1998 +/- 1.34e-5],-664b4fd1a820c5a5e353f7ced -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 5.02e-4],1510b4df -1c 15238001 -2a,1.31665937975072,[+/- 5.70e-5],81f764a3aefb412da8508541f -72 366d3ff3 -2d,5.69390996600351e-5,[0.979 +/- 2.81e-4],7d554a17 -1f 1e4c480b -2a,[0.982683010719483718276023864746 +/- 9.38e-32],7dc88e90b -23 0 0,0.982683010719484,0.027485009,8.188960313,0.576526337,6.103873962,3,2,0.014647603,100
[-0.19978 +/- 6.67e-6],-cc9320da63f7d0ed916872b01 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3166 +/- 9.01e-5],2a218285 -1d 15240001 -2a,1.31667120195948,[+/- 5.70e-5],81f881391a63e2934879c7d53 -72 1b37220f -2c,5.69420279405092e-5,[0.979 +/- 2.81e-4],1f5552a1 -1d 1e4c800b -2a,[0.982682487723650410771369934082 +/- 3.13e-32],7dc88a2d9 -23 0 0,0.982682487723651,0.027600779,8.467481665,0.55032336,6.047091827,3,2,0.015798397,100
[-0.1998 +/- 4.00e-5],-1991f4422ef5c2d1eb851eb85 -63 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3166 +/- 8.31e-5],a8866d3 -1b 15246001 -2a,1.3166830223056,[+/- 5.70e-5],81f99a253cd26d6fb915b84d -6e 1b37a313 -2c,5.69449273546864e-5,[0.979 +/- 2.82e-4],3eaaa57f -1e 1e4cc00b -2a,[0.982681969107943587005138397217 +/- 2.04e-31],fb910ba7b -24 0 0,0.982681969107944,0.027012172,8.257533311,0.560639802,5.936442953,3,2,0.015237923,100
[-0.1998 +/- 5.34e-5],-cc8c23488b645c3126e978d4f -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.67e-4],54436827 -1e 1524f001 -2a,1.31669484637701,[+/- 5.70e-5],81fab70352c9f2a4a6e875b09 -72 36704a4f -2d,5.69478566109666e-5,[0.979 +/- 2.82e-4],3eaaa5bb -1e 1e4d300b -2a,[0.982681445922935381531715393066 +/- 4.07e-31],7dc881705 -23 0 0,0.982681445922936,0.025681265,8.173856173,0.576361362,6.14806029,3,2,0.01600022,100
[-0.19974 +/- 6.67e-6],-6644523fcf8d50e978d4fdf3b -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.55e-4],544399b5 -1e 15255001 -2a,1.31670666672313,[+/- 5.70e-5],81fbd3e3f67d8878a445e619 -6e 36714e7b -2d,5.69507859888014e-5,[0.979 +/- 2.82e-4],3eaaa5f3 -1e 1e4d400b -2a,[0.982680922752479091286659240723 +/- 3.44e-31],7dc87d0cd -23 0 0,0.98268092275248,0.02725356,8.300209575,0.558998067,6.031554801,3,2,0.015342551,100
[-0.1997 +/- 3.34e-5],-cc8525b6b2d0e774bc6a7ef9d -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.43e-4],1510f2d1 -1c 1525a001 -2a,1.31671848706924,[+/- 5.70e-5],40fe7a58312e6071e8104c799 -71 d9c9531 -2b,5.695374500738e-5,[0.979 +/- 2.82e-4],3eaaa62f -1e 1e4d900b -2a,[0.982680395070929080247879028320 +/- 3.13e-31],3ee43c4fd -22 0 0,0.98268039507093,0.02690067,8.272089461,0.759818204,5.973223031,3,2,0.015854083,100
[-0.1997 +/- 2.01e-5],-332069bb71a1cb45a1cac0831 -64 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.32e-4],5443fcd5 -1e 15263001 -2a,1.3167303130033,[+/- 5.70e-5],40ff06df3096bad0ad6da3257 -71 d9cd5c1 -2b,5.6956646494364805e-5,[0.979 +/- 2.82e-4],3eaaa667 -1e 1e4e200b -2a,[0.982679876149632036685943603516 +/- 3.75e-31],1f721d115 -21 0 0,0.982679876149632,0.026702795,8.213431311,0.566483254,6.111140884,3,2,0.015449776,100
[-0.19970 +/- 6.67e-6],-cc7e2824da3d72b851eb851eb -66 1bf64763 -2e,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.20e-4],54442e65 -1e 15269001 -2a,1.31674213521206,[+/- 5.70e-5],81ff2acc745af6253746fc4b9 -72 1b3a2da5 -2c,5.69595772568408e-5,[0.979 +/- 2.82e-4],faaa9a9 -1c 1e4e300b -2a,[0.982679352775448933243751525879 +/- 9.38e-32],7dc86fe15 -23 0 0,0.982679352775449,0.027126549,8.44119495,0.560034172,6.030131958,3,2,0.015373852,100
[-0.1997 +/- 2.00e-5],-cc7aa95bedf3b85a1cac08311 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 4.08e-4],54445ff7 -1e 15271001 -2a,1.31675396114611,[+/- 5.70e-5],20801208e90f34ca1de6fc017 -70 36755f89 -2d,5.69625088593505e-5,[0.979 +/- 2.82e-4],7d554dc7 -1f 1e4e980b -2a,[0.982678829255746677517890930176 +/- 2.19e-31],7dc86b7d1 -23 0 0,0.982678829255747,0.026788608,8.116213953,0.570407583,5.998329024,3,2,0.015240458,100
[-0.1997 +/- 3.34e-5],-198ee55260353fbf7ced91687 -63 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.96e-4],54449189 -1e 15277001 -2a,1.31676578521752,[+/- 5.70e-5],82016558003a0c578033abf21 -72 1b3b31ef -2c,5.69654405922064e-5,[0.979 +/- 2.82e-4],7d554e35 -1f 1e4ef80b -2a,[0.982678305765148252248764038086 +/- 6.25e-32],3ee4338c7 -22 0 0,0.982678305765149,0.028527538,8.13666964,0.575614516,6.16454418,3,2,0.015337633,100
[-0.19966 +/- 6.67e-6],-cc73abca1560439db22d0e55f -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3167 +/- 8.38e-5],5444c31b -1e 1527d001 -2a,1.31677760928892,[+/- 5.70e-5],104050d324c891b707d082ae5 -6f d9dda8f -2b,5.69684018664345e-5,[0.979 +/- 2.82e-4],3eaaa755 -1e 1e4ed00b -2a,[0.982677777792559936642646789551 +/- 2.19e-31],7dc862ab1 -23 0 0,0.98267777779256,0.026915318,8.367286574,0.550443489,6.044829982,3,2,0.015233134,100
[-0.1996 +/- 5.34e-5],-66381680948b449fbe76c8b43 -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3167 +/- 8.95e-5],5444f4ad -1e 15285001 -2a,1.31678943522298,[+/- 5.70e-5],104074783efed831d960a1319 -6f 1b3c375b -2c,5.69713344868974e-5,[0.979 +/- 2.82e-4],7d554f1f -1f 1e4f880b -2a,[0.982677254170994274318218231201 +/- 1.72e-31],fb90bc8d3 -24 0 0,0.982677254170995,0.02806497,8.43171713,0.564589108,6.201955402,3,2,0.01543631,100
[-0.1996 +/- 4.01e-5],-cc6cae383ccccee147ae147ad -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.61e-4],54452643 -1e 1528b001 -2a,1.31680126301967,[+/- 5.70e-5],20812f4b0b0ba27af6096758b -70 1b3cb893 -2c,5.69742386484874e-5,[0.979 +/- 2.82e-4],3eaaa7cd -1e 1e4fe00b -2a,[0.982676734827691689133644104004 +/- 9.38e-32],7dc859eb5 -23 0 0,0.982676734827692,0.026557088,8.192696635,0.566896608,6.169532193,3,2,0.015117866,100
[-0.19962 +/- 6.67e-6],-331a4bdbd420c520c49ba5e35 -64 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.49e-4],544557d5 -1e 15291001 -2a,1.31681308709108,[+/- 5.70e-5],8205daa49c8ec8de359baceb3 -72 1b3d3ad -28,5.69771724004164e-5,[0.979 +/- 2.82e-4],7d555011 -1f 1e4fd80b -2a,[0.982676211046054959297180175781 +/- 2.50e-31],fb90ab0d -20 0 0,0.982676211046055,0.026538543,8.212602969,0.572771028,6.031300245,3,2,0.016096603,100
[-0.1996 +/- 1.34e-5],-cc65b0a664395a24dd2f1a9fb -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.37e-4],5445896b -1e 15299001 -2a,1.31682491675042,[+/- 5.70e-5],8206f82ab3c74484ac5eda845 -72 1b3dbd0f -2c,5.6980106460035e-5,[0.979 +/- 2.82e-4],3eaaa843 -1e 1e50700b -2a,[0.982675687177106738090515136719 +/- 2.50e-31],fb90a243 -20 0 0,0.982675687177107,0.027062677,8.191711485,0.759901752,5.915170224,3,2,0.015216442,100
[-0.1996 +/- 1.34e-5],-663118eebbf7cfe353f7ced91 -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.25e-4],2a22dd7f -1d 152a0001 -2a,1.31683674268448,[+/- 5.70e-5],41040af1ea0f10f8accffa3d7 -71 367c7e95 -2d,5.69830410459614e-5,[0.979 +/- 2.82e-4],7d5550fb -1f 1e50580b -2a,[0.982675163279054686427116394043 +/- 3.13e-32],7dc84cbc7 -23 0 0,0.982675163279055,0.026380944,8.209932099,0.766573115,5.955466615,3,2,0.015899138,100
[-0.19958 +/- 6.67e-6],-cc5eb3148ba5e56872b020c49 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.13e-4],15117b25 -1c 152a8001 -2a,1.31684857234382,[+/- 5.70e-5],104126f13f379e860cd0764cf -6f 1b3ec293 -2c,5.69860052049697e-5,[0.979 +/- 2.82e-4],7d55517 -1b 1e50c00b -2a,[0.982674634869908913969993591309 +/- 4.07e-31],7dc8484db -23 0 0,0.982674634869909,0.027497072,8.174202721,0.57316725,5.996836716,3,2,0.015891083,100
[-0.1996 +/- 4.00e-5],-cc5b344b9f5c2b0a3d70a3d7 -62 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 3.02e-4],2a230f15 -1d 152ae001 -2a,1.31686040014052,[+/- 5.70e-5],820a5541233c8df2daed06a31 -72 1b3f44df -2c,5.69889407008993e-5,[0.979 +/- 2.82e-4],faaaa3d -1c 1e51100b -2a,[0.982674110826337710022926330566 +/- 4.07e-31],7dc843e85 -23 0 0,0.982674110826338,0.027452157,8.315461034,0.901339335,6.016157264,3,2,0.01589945,100
[-0.1996 +/- 5.34e-5],-cc57b582b31270ac083126e97 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3168 +/- 8.93e-5],151193f -18 152b4001 -2a,1.31687222793722,[+/- 5.70e-5],820b6f00ad505987183d8ccd1 -72 1b3fc62f -2c,5.69918474394201e-5,[0.979 +/- 2.82e-4],7d555267 -1f 1e51780b -2a,[0.982673591191996820271015167236 +/- 3.29e-31],fb907f18d -24 0 0,0.982673591191997,0.030397347,8.489605107,0.533616059,5.933508783,3,2,0.017234944,100
[-0.19954 +/- 6.67e-6],-662a1b5ce3645b26e978d4fdf -65 1bf64763 -2e,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3168 +/- 8.41e-5],54468157 -1e 152bb001 -2a,1.31688405759656,[+/- 5.70e-5],820c8cd4bd22826bbf3511427 -72 1b404883 -2c,5.69947838007865e-5,[0.979 +/- 2.83e-4],7d5552df -1f 1e51880b -2a,[0.982673066988354548811912536621 +/- 9.38e-32],7dc83b26b -23 0 0,0.982673066988355,0.028328771,8.171967699,0.578899291,6.055814045,3,2,0.01620551,100
[-0.1995 +/- 3.34e-5],-33142dfc369fbefbe76c8b439 -64 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.66e-4],5446b2ef -1e 152c1001 -2a,1.3168958872559,[+/- 5.70e-5],820dae8e6cf8d677daef7a489 -72 368197cb -2d,5.69977497154024e-5,[0.979 +/- 2.83e-4],7d555355 -1f 1e51c80b -2a,[0.982672538360930047929286956787 +/- 1.10e-31],fb906d6ef -24 0 0,0.98267253836093,0.027101842,8.184571792,0.778642714,5.913634899,3,2,0.015871566,100
[-0.1995 +/- 2.01e-5],-cc4d3927ee3541916872b020b -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.54e-4],2a237243 -1d 152ca001 -2a,1.31690771877789,[+/- 5.71e-5],41076642570f24ab62a6792f7 -71 da0a721 -2b,5.7000687045845e-5,[0.979 +/- 2.83e-4],7d5553d1 -1f 1e52180b -2a,[0.982672014040872454643249511719 +/- 2.50e-31],fb9064a3 -20 0 0,0.982672014040873,0.027679649,8.445758732,0.549387834,5.97868967,3,2,0.01615788,100
[-0.19950 +/- 6.67e-6],-6624dd2f80f5c399999999999 -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.43e-4],2a238b1 -19 152d0001 -2a,1.31691955029988,[+/- 5.71e-5],820feaad5f4a6f423aa4d0675 -72 1b41d099 -2c,5.70036247804102e-5,[0.979 +/- 2.83e-4],3eaaaa23 -1e 1e52700b -2a,[0.982671489691711030900478363037 +/- 1.10e-31],fb905bd6f -24 0 0,0.982671489691711,0.025688289,8.157872285,0.569892255,5.990923045,3,2,0.015966616,100
[-0.1995 +/- 2.00e-5],-cc463b9615a1ccd4fdf3b6459 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.31e-4],2a23a3dd -1d 152d6001 -2a,1.31693138182186,[+/- 5.71e-5],821104c1d457df92471e9e593 -72 da128ff -2b,5.70065339193984e-5,[0.979 +/- 2.83e-4],1f55553 -19 1e52d00b -2a,[0.982670969649916514754295349121 +/- 9.38e-32],7dc8298eb -23 0 0,0.982670969649917,0.027966955,8.126567114,0.581634302,6.248255756,3,2,0.015428115,100
[-0.1995 +/- 3.34e-5],-19885799a52b024ed916872b -5f 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.19e-4],1511de55 -1c 152de001 -2a,1.3169432152065,[+/- 5.71e-5],208488b7fe368be53a56d369 -6c 1b42d465 -2c,5.70094724135413e-5,[0.979 +/- 2.83e-4],3eaaaa9f -1e 1e53200b -2a,[0.982670445169787853956222534180 +/- 3.13e-31],3ee412943 -22 0 0,0.982670445169788,0.027610387,8.117483633,0.834663367,5.930629135,3,2,0.015706172,100
[-0.19946 +/- 6.67e-6],-cc3f3e043d0e58189374bc6a7 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 2.07e-4],2a23d577 -1d 152e4001 -2a,1.31695504672849,[+/- 5.71e-5],4109a077495c34d2c4c63f2eb -71 3686adb9 -2d,5.70124116247418e-5,[0.979 +/- 2.83e-4],3eaaaadd -1e 1e53500b -2a,[0.982669920602347701787948608398 +/- 4.38e-31],3ee41060f -22 0 0,0.982669920602348,0.027486863,8.204179089,0.796624726,6.05257773,3,2,0.015574682,100
[-0.1994 +/- 5.34e-5],-661ddf9da8624edd2f1a9fbe7 -65 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 1.95e-4],a88fb91 -1b 152ec001 -2a,1.31696688011312,[+/- 5.71e-5],410a2fad2dc13049c6d8c6151 -71 3687b289 -2d,5.70153512790833e-5,[0.979 +/- 2.83e-4],1f55558d -1d 1e53b00b -2a,[0.982669395976699888706207275391 +/- 3.75e-31],1f720716d -21 0 0,0.9826693959767,0.027474589,8.313154446,0.550985187,5.911346895,3,2,0.015542722,100
[-0.1994 +/- 4.01e-5],-cc384072647ae35c28f5c28f5 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3169 +/- 8.30e-5],2a240711 -1d 152f2001 -2a,1.31697871163511,[+/- 5.71e-5],821581a674930f6c6be1732d1 -72 3688b96f -2d,5.70183202122418e-5,[0.979 +/- 2.83e-4],7d5556b1 -1f 1e54080b -2a,[0.982668866898166015744209289551 +/- 2.19e-31],7dc817eb1 -23 0 0,0.982668866898166,0.028234673,8.353444621,0.568744095,6.110404383,3,2,0.015525118,100
[-0.19942 +/- 6.67e-6],-330d306a5e0c4a3f7ced91687 -64 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.3169 +/- 9.06e-5],15120ff -18 152f8001 -2a,1.31699054688238,[+/- 5.71e-5],82169be4bf9c49b05708b57ed -72 3689bc77 -2d,5.70212317078995e-5,[0.979 +/- 2.83e-4],7d55573 -1b 1e54500b -2a,[0.982668346550781279802322387695 +/- 3.13e-31],3ee409c6d -22 0 0,0.982668346550782,0.027768517,8.335082327,0.552435019,5.936818168,3,2,0.015120581,100
[-0.1994 +/- 1.34e-5],-cc3142e08be76e9fbe76c8b43 -66 37ec8ec7 -2f,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 1.60e-4],15121c57 -1c 15300001 -2a,1.31700238212966,[+/- 5.71e-5],8217ba53f8d225cda0c1c43ed -72 368ac171 -2d,5.7024172604826e-5,[0.979 +/- 2.83e-4],3eaaabd3 -1e 1e54900b -2a,[0.982667821735958568751811981201 +/- 1.72e-31],fb901e4d3 -24 0 0,0.982667821735959,0.026925307,8.27780571,0.578466058,6.102173637,3,2,0.016361415,100
[-0.1994 +/- 1.34e-5],-6616e20bcfceda20c49ba5e35 -65 1bf64763 -2e,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.317 +/- 1.48e-4],a89145f -1b 15306001 -2a,1.3170142155143,[+/- 5.71e-5],8218dcfba834eecb937e22947 -72 368bc861 -2d,5.70271431237339e-5,[0.979 +/- 2.83e-4],3eaaac0f -1e 1e54900b -2a,[0.982667292439145967364311218262 +/- 2.82e-31],7dc80ab5f -23 0 0,0.982667292439146,0.027830174,8.324933945,0.556504403,6.035298124,3,2,0.015133545,100
