α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.9998500 +/- 5.00e-8],-1ffec55ff10326ad0e5604189 -61 1ad7f29d -36,[0.999924987500025268305492431863 +/- 2.87e-31],3ffec55ff10326ad0e5604189 -62 0 0,true,true,true,[1.7868 +/- 4.34e-5],725ac293 -1e 113c6001 -2b,1.78682242892694,[+/- 2.00e-4],2340ffb9a7489a78778c6588b -6e 8965535 -29,0.000199998387791642,[0.93 +/- 1.95e-3],3b998a65 -1e b822303 -26,[0.962191964426892809569835662842 +/- 2.04e-31],f652366bb -24 0 0,0.962191964426893,87.663162645,659.597953813,17.429871626,289.446149738,3866,4,76.169820657,100
[-0.9998499 +/- 5.01e-8],-3ffd8a8a3221160e560418937 -62 1ad7f29d -36,[0.999924962500025217737587013289 +/- 3.10e-31],7ffd8a8a3221160e560418937 -63 0 0,true,true,true,[1.7868 +/- 3.30e-5],725aeed -1a 113b0001 -2b,1.78683296591055,[+/- 2.00e-4],471581f65d946edd5178c6479 -6f 10e2f971 -2a,0.000199999335605475,[0.93 +/- 1.96e-3],77333925 -1f b820f83 -26,[0.962191763348528183996677398682 +/- 3.60e-31],f652330c1 -24 0 0,0.962191763348529,87.127471736,651.558927654,17.250646678,284.913042599,3865,4,76.09856697,100
[-0.9998499 +/- 5.00e-8],-fff6295208ef7b0a3d70a3d7 -60 35afe539 -37,[0.999924937500025167169681594714 +/- 9.54e-32],1fff6295208ef7b0a3d70a3d7 -61 0 0,true,true,true,[1.7868 +/- 4.73e-5],725ab1d -1a 11398001 -2b,1.78681841120136,[+/- 2.00e-4],8c89660874794433769c57469 -70 22967a35 -2b,0.000199997251141609,[0.93 +/- 1.95e-3],1dccc37 -19 b81f103 -26,[0.962192114355275407433509826660 +/- 1.57e-31],7b291c77d -23 0 0,0.962192114355276,87.851288022,657.435571486,17.60652707,290.990457375,3863,4,75.900467905,100
[-0.9998498 +/- 5.01e-8],-fff6287b495a9ddb22d0e5603 -64 1ad7f29d -36,[0.999924912500025116601776176139 +/- 2.90e-31],fffb143da4ad4eed916872b01 -64 0 0,true,true,true,[1.7868 +/- 4.49e-5],392d5de9 -1d 11380001 -2b,1.78682078607392,[+/- 2.00e-4],46523649b809360e343ec88fb -6f 11446d33 -2a,0.000199996420601439,[0.93 +/- 1.95e-3],7733187d -1f b81d883 -26,[0.962192167731700465083122253418 +/- 3.13e-32],7b291cea7 -23 0 0,0.962192167731701,86.616290223,649.126870017,17.283201135,285.452304687,3862,4,75.702598534,100
[-0.9998498 +/- 5.00e-8],-fff627a489c5c0ac083126e97 -64 35afe539 -37,[0.999924887500025066033870757564 +/- 1.16e-31],fffb13d244e2e05604189374b -64 0 0,true,true,true,[1.7868 +/- 3.40e-5],392d74db -1d 11364001 -2b,1.78683171421301,[+/- 2.00e-4],2380fd4569111ae80586310c9 -6e 8764545 -29,0.000199996389576522,[0.93 +/- 1.96e-3],1dccd70b -1d b81c703 -26,[0.962192055056220851838588714600 +/- 3.91e-31],f65237f0f -24 0 0,0.962192055056221,88.047486279,660.649808186,17.378648996,290.632242141,3861,4,75.748194495,100
[-0.9998497 +/- 5.01e-8],-7ffb1366e51871be76c8b4395 -63 1ad7f29d -36,[0.999924862500025015465965338990 +/- 4.80e-31],fffb1366e51871be76c8b4395 -64 0 0,true,true,true,[1.7868 +/- 5.60e-5],1c96a35 -18 1134c001 -2b,1.7868096586318,[+/- 2.00e-4],8da1a3a4c7beffe7a53e751cb -70 110546db -2a,0.000199998715332883,[0.93 +/- 1.95e-3],773309cb -1f b81a683 -26,[0.962192068618605844676494598389 +/- 3.29e-31],f652382b3 -24 0 0,0.962192068618606,86.825825299,652.310707347,17.200569004,285.721372614,3860,4,75.608999172,100
[-0.9998497 +/- 5.00e-8],-7ffb12fb854e0326e978d4fdf -63 35afe539 -37,[0.999924837500024964898059920415 +/- 7.55e-32],fffb12fb854e0326e978d4fdf -64 0 0,true,true,true,[1.7868 +/- 3.96e-5],725ad225 -1e 11336001 -2b,1.7868260741235,[+/- 2.00e-4],463a44aa27db366abbd0f186f -6f 45427ff -28,0.000199999795103815,[0.93 +/- 1.96e-3],1dcccead -1d b819103 -26,[0.962191792787052690982818603516 +/- 3.75e-31],1eca46715 -21 0 0,0.962191792787053,87.616435839,658.507544308,17.531511174,290.118820613,3858,4,75.666375833,100
[-0.9998496 +/- 5.01e-8],-fff625204b07291eb851eb851 -64 1ad7f29d -36,[0.999924812500024914330154501840 +/- 4.60e-31],1fff625204b07291eb851eb85 -61 0 0,true,true,true,[1.7868 +/- 4.26e-5],725ac55d -1e 1131e001 -2b,1.78682301566017,[+/- 2.00e-4],8d968b98dc9c575eb2074e36f -70 220feb5f -2b,0.000199997365988439,[0.93 +/- 1.96e-3],3b999875 -1e b817803 -26,[0.962192054823390208184719085693 +/- 3.60e-31],f65237eff -24 0 0,0.962192054823391,86.859282862,654.423022183,17.164648978,286.299550254,3857,4,75.516445417,100
[-0.9998496 +/- 5.00e-8],-fff624498b724bef9db22d0e5 -64 35afe539 -37,[0.999924787500024863762249083265 +/- 5.52e-32],7ffd891262dc92fbe76c8b439 -63 0 0,true,true,true,[1.7868 +/- 3.75e-5],1c96b6bd -1c 11308001 -2b,1.78682815283549,[+/- 2.00e-4],46daa4c30199d97958eb8c14f -6f 2200c5a5 -2b,0.000199999031793397,[0.93 +/- 1.96e-3],1dcccc05 -1d b815e03 -26,[0.962191843005712144076824188232 +/- 4.22e-31],f65234623 -24 0 0,0.962191843005713,87.696770199,659.979909069,17.450371741,289.159942198,3856,4,75.564480087,100
[-0.9998495 +/- 5.01e-8],-1ffec46e597badd810624dd2f -61 1ad7f29d -36,[0.999924762500024813194343664690 +/- 3.50e-31],3ffec46e597badd810624dd2f -62 0 0,true,true,true,[1.7868 +/- 7.14e-5],725a4cc7 -1e 112ee001 -2b,1.78679424338055,[+/- 2.00e-4],8b1fd5b24d4a4da35c12f6eaf -70 234b5e09 -2b,0.000199998056149407,[0.93 +/- 1.94e-3],7732a4c3 -1f b813583 -26,[0.962192293925909325480461120605 +/- 4.69e-31],7b291df97 -23 0 0,0.96219229392591,86.443199437,646.294452985,17.323800316,284.64790898,3854,4,75.395212903,100
