α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.9898 +/- 2.00e-5],-1fac5c14038ac045a1cac0831 -61 14f8b58b -2d,[0.994895000023614543671612864272 +/- 4.23e-31],3fac5c14038ac045a1cac0831 -62 0 0,true,true,true,[1.779 +/- 2.34e-4],38edbfe5 -1d 1bb8a001 -29,1.77923366241203,[+/- 4.00e-4],346d5dc1 -2a 346d5dc1 -2a,0.000399987883156428,[0.931 +/- 8.76e-4],772cd9c7 -1f d6ae683 -26,[0.946645625808741897344589233398 +/- 4.38e-31],3c95d788f -22 0 0,0.946645625808742,0.819567071,11.991069587,6.054682452,163.935458353,57,8,0.464104419,100
[-0.9898 +/- 4.00e-5],-fd619114c3ba5c49ba5e353f7 -64 14f8b58b -2d,[0.994885000023590678530638342635 +/- 2.26e-31],feb0c88a61dd2e24dd2f1a9fb -64 0 0,true,true,true,[1.779 +/- 2.37e-4],38edc6d9 -1d 1babf001 -29,1.77923659980343,[+/- 4.00e-4],1a36cc15 -29 1a36cc15 -29,0.000399994682993566,[0.931 +/- 8.80e-4],772cfff3 -1f d696783 -26,[0.946645128249656409025192260742 +/- 1.88e-31],3c95d572b -22 0 0,0.946645128249657,0.751168118,13.555648393,5.564227225,161.394375322,57,8,0.464324124,100
[-0.9898 +/- 6.00e-5],-7eb020c4b58f5b33333333333 -63 29f16b15 -2e,[0.994875000023566813389663820999 +/- 1.82e-31],feb020c4b58f5b33333333333 -64 0 0,true,true,true,[1.779 +/- 2.40e-4],38edcd8d -1d 1b9f6001 -29,1.77923942171083,[+/- 4.00e-4],1a36e26d -29 1a36e26d -29,0.00039999988530326,[0.931 +/- 8.84e-4],3b9692f -1a d67eb03 -26,[0.946644738985924050211906433105 +/- 4.69e-31],792ba7a17 -23 0 0,0.946644738985924,0.761385172,16.573896684,5.588068185,162.138897681,57,8,0.463604815,100
[-0.9897 +/- 4.01e-5],-3f57bc7f84a0c420c49ba5e35 -62 14f8b58b -2d,[0.994865000023542948248689299362 +/- 3.79e-31],7f57bc7f84a0c420c49ba5e35 -63 0 0,true,true,true,[1.779 +/- 3.52e-4],71d8d0c5 -1e 1b919801 -29,1.77906870096968,[+/- 4.00e-4],1a369a75 -29 1a369a75 -29,0.000399983128772874,[0.931 +/- 8.42e-4],3b95e4ff -1e d661903 -26,[0.946648416313109919428825378418 +/- 3.13e-32],792bc67a7 -23 0 0,0.94664841631311,0.749793671,10.740913952,6.104276204,162.785344544,56,8,0.464235237,100
[-0.9897 +/- 2.01e-5],-fd5da272b9e76a9fbe76c8b43 -64 29f16b15 -2e,[0.994855000023519083107714777724 +/- 4.26e-31],feaed1395cf3b54fdf3b645a1 -64 0 0,true,true,true,[1.779 +/- 3.48e-4],71d8e0a1 -1e 1b851801 -29,1.7790721096103,[+/- 4.00e-4],1a36b167 -29 1a36b167 -29,0.000399988471144753,[0.931 +/- 8.46e-4],ee57e27 -1c d648d03 -26,[0.946648008946795016527175903320 +/- 3.13e-31],3c95e187d -22 0 0,0.946648008946795,0.748960136,10.697484536,6.096366219,162.012084016,56,8,0.463609335,100
[-0.9897 +/- 2.00e-5],-fd5c52e7614bc4bc6a7ef9db1 -64 14f8b58b -2d,[0.994845000023495217966740256087 +/- 2.30e-31],1fd5c52e7614bc4bc6a7ef9db -61 0 0,true,true,true,[1.779 +/- 3.44e-4],1c763bfd -1c 1b78a001 -29,1.77907539159105,[+/- 4.00e-4],d1b676d -28 d1b676d -28,0.000399995327825309,[0.931 +/- 8.51e-4],772c1823 -1f d630483 -26,[0.946647502423729747533798217773 +/- 4.38e-31],3c95df67f -22 0 0,0.94664750242373,0.74864969,10.545197936,6.170937465,162.529093265,56,8,0.463813269,100
[-0.9897 +/- 4.00e-5],-7ead81ae04580f6c8b439581 -5f 14f8b58b -2d,[0.994835000023471352825765734451 +/- 1.79e-31],fead81ae04580f6c8b439581 -60 0 0,true,true,true,[1.779 +/- 3.40e-4],71d8feb5 -1e 1b6c4801 -29,1.779078541324,[+/- 4.00e-4],346cf5f1 -2a 346cf5f1 -2a,0.000399975797790831,[0.931 +/- 8.55e-4],3b961f63 -1e d617a03 -26,[0.946648757730145007371902465820 +/- 3.13e-31],3c95e4abd -22 0 0,0.946648757730145,0.752033402,10.755223488,6.115519277,162.498510528,56,8,0.463637297,100
[-0.9897 +/- 6.00e-5],-fd59b3d0b01478f5c28f5c28f -64 29f16b15 -2e,[0.994825000023447487684791212814 +/- 3.75e-31],feacd9e8580a3c7ae147ae147 -64 0 0,true,true,true,[1.779 +/- 3.37e-4],38ec8677 -1d 1b5ff001 -29,1.77908156439708,[+/- 4.00e-4],346d72a3 -2a 346d72a3 -2a,0.000399990314235766,[0.931 +/- 8.59e-4],3b96329 -1a d5ff403 -26,[0.946647744218353182077407836914 +/- 6.25e-32],3c95e06b9 -22 0 0,0.946647744218354,0.753851508,10.671345038,6.226185931,164.9474433,56,8,0.46355416,100
[-0.9896 +/- 4.01e-5],-fd5864455778d3126e978d4fd -64 14f8b58b -2d,[0.994815000023423622543816691176 +/- 4.29e-31],7f56191155de34c49ba5e353f -63 0 0,true,true,true,[1.779 +/- 3.33e-4],71d91a9b -1e 1b539801 -29,1.779084457085,[+/- 4.00e-4],346d6ca7 -2a 346d6ca7 -2a,0.000399989617562824,[0.931 +/- 8.63e-4],772c8b3 -1b d5e7003 -26,[0.946647747361566871404647827148 +/- 4.38e-31],3c95e06ef -22 0 0,0.946647747361567,0.742799205,10.693909412,6.097283141,162.762377478,56,8,0.463632568,100
[-0.9896 +/- 2.01e-5],-3f55c52e7fb74b4bc6a7ef9db -62 29f16b15 -2e,[0.994805000023399757402842169540 +/- 2.13e-32],7f55c52e7fb74b4bc6a7ef9db -63 0 0,true,true,true,[1.779 +/- 3.30e-4],71d927c1 -1e 1b476801 -29,1.77908722870098,[+/- 4.00e-4],346d5db -26 346d5db -26,0.000399987875425723,[0.931 +/- 8.67e-4],1dcb2c3d -1d d5cf203 -26,[0.946647821983788162469863891602 +/- 4.38e-31],3c95e0bf1 -22 0 0,0.946647821983789,0.757465927,11.839721179,5.963900889,163.537052869,56,8,0.46352788,100
[-0.9896 +/- 2.00e-5],-7eaae2975320c3a5e353f7ced -63 14f8b58b -2d,[0.994795000023375892261867647903 +/- 1.76e-31],feaae2975320c3a5e353f7ced -64 0 0,true,true,true,[1.779 +/- 3.26e-4],38ec9a2f -1d 1b3b3001 -29,1.7790898717944401,[+/- 4.00e-4],1a36dc59 -29 1a36dc59 -29,0.000399998470129504,[0.931 +/- 8.72e-4],3b966b3b -1e d5b8103 -26,[0.946647075761575251817703247070 +/- 3.13e-31],3c95dd9dd -22 0 0,0.946647075761576,0.751160673,12.685813957,5.966000175,164.095172304,56,8,0.463638559,100
[-0.9896 +/- 4.00e-5],-fd5475a34da5e16872b020c49 -64 14f8b58b -2d,[0.994785000023352027120893126266 +/- 3.72e-31],3faa8eb469b4bc2d0e5604189 -62 0 0,true,true,true,[1.779 +/- 3.23e-4],1c76501f -1c 1b2f0001 -29,1.77909239754127,[+/- 4.00e-4],346dc3c3 -2a 346dc3c3 -2a,0.000399999758428749,[0.931 +/- 8.76e-4],1dcb3eed -1d d5a1103 -26,[0.946646951924776658415794372559 +/- 4.07e-31],792bba31b -23 0 0,0.946646951924777,0.787698048,14.276872044,5.62737918,162.10547545,56,8,0.463552997,100
[-0.9896 +/- 6.00e-5],-1faa64c2fea14770a3d70a3d7 -61 29f16b15 -2e,[0.994775000023328161979918604629 +/- 2.21e-31],3faa64c2fea14770a3d70a3d7 -62 0 0,true,true,true,[1.779 +/- 4.96e-4],38eb335d -1d 1b21a001 -29,1.77891801111446,[+/- 4.00e-4],1a36b663 -29 1a36b663 -29,0.000399989631659992,[0.931 +/- 8.33e-4],772b979f -1f d585083 -26,[0.946650242171017453074455261230 +/- 4.69e-31],792bd5cb7 -23 0 0,0.946650242171018,0.771871555,10.449938654,6.08579712,161.933507726,55,8,0.463654369,100
[-0.9895 +/- 4.01e-5],-7ea8eb464e374ad0e56041893 -63 14f8b58b -2d,[0.994765000023304296838944082992 +/- 2.45e-32],fea8eb464e374ad0e56041893 -64 0 0,true,true,true,[1.779 +/- 4.93e-4],38eb3aa7 -1d 1b158001 -29,1.77892112545715,[+/- 4.00e-4],346d9747 -2a 346d9747 -2a,0.000399994579765917,[0.931 +/- 8.37e-4],772bbe29 -1f d56d183 -26,[0.946649865538347512483596801758 +/- 1.88e-31],3c95e9515 -22 0 0,0.946649865538348,0.741582647,10.272236723,6.242070573,163.490501091,55,8,0.463784955,100
[-0.9895 +/- 2.01e-5],-fd50870143d2efbe76c8b4395 -64 29f16b15 -2e,[0.994755000023280431697969561355 +/- 1.72e-31],7f5421c050f4bbef9db22d0e5 -63 0 0,true,true,true,[1.779 +/- 4.89e-4],38eb41b1 -1d 1b098001 -29,1.77892412431584,[+/- 4.00e-4],68d990f -27 68d990f -27,0.000399970504076919,[0.931 +/- 8.41e-4],1dcaf91d -1d d555503 -26,[0.946651426114840433001518249512 +/- 2.82e-31],792bdfb9f -23 0 0,0.946651426114841,0.748375832,10.382727784,6.0673783,163.520908574,55,8,0.463574127,100
[-0.9895 +/- 2.00e-5],-fd4f3775eb3749db22d0e5603 -64 14f8b58b -2d,[0.994745000023256566556995039718 +/- 3.69e-31],fea79bbaf59ba4ed916872b01 -64 0 0,true,true,true,[1.779 +/- 4.85e-4],71d690f7 -1e 1afd8801 -29,1.77892700582789,[+/- 4.00e-4],346cd2a7 -2a 346cd2a7 -2a,0.000399971689603263,[0.931 +/- 8.45e-4],3b96053b -1e d53d903 -26,[0.946651303849648684263229370117 +/- 1.88e-31],3c95ef59b -22 0 0,0.946651303849649,0.740654573,10.33523382,6.15955037,162.834540503,55,8,0.463765509,100
[-0.9895 +/- 4.00e-5],-7ea6f3f5494dd1fbe76c8b439 -63 29f16b15 -2e,[0.994735000023232701416020518081 +/- 2.25e-31],fea6f3f5494dd1fbe76c8b439 -64 0 0,true,true,true,[1.779 +/- 4.82e-4],71d69e05 -1e 1af1a801 -29,1.77892976440535,[+/- 4.00e-4],346d8c5f -2a 346d8c5f -2a,0.000399993310111313,[0.931 +/- 8.50e-4],772c3037 -1f d526183 -26,[0.946649820631137117743492126465 +/- 1.57e-31],792bd2423 -23 0 0,0.946649820631138,0.739385385,10.506409729,6.082022148,163.441835557,55,8,0.463574929,100
[-0.9895 +/- 6.00e-5],-7ea64c2f9cffff0a3d70a3d7 -5f 14f8b58b -2d,[0.994725000023208836275045996444 +/- 2.78e-32],fea64c2f9cffff0a3d70a3d7 -60 0 0,true,true,true,[1.779 +/- 4.79e-4],71d6aa87 -1e 1ae5b801 -29,1.77893239073501,[+/- 4.00e-4],346dc1d1 -2a 346dc1d1 -2a,0.000399999531964568,[0.931 +/- 8.54e-4],3b962ad3 -1e d50e803 -26,[0.946649366349447518587112426758 +/- 1.88e-31],3c95e7395 -22 0 0,0.946649366349448,0.742151342,10.226735032,6.151878455,163.299660099,55,8,0.463507982,100
[-0.9894 +/- 4.01e-5],-fd4b48d3e164583126e978d4f -64 14f8b58b -2d,[0.994715000023184971134071474807 +/- 1.69e-31],fea5a469f0b22c189374bc6a7 -64 0 0,true,true,true,[1.779 +/- 4.75e-4],e3ad6d -17 1ad9e001 -29,1.77893489226745,[+/- 4.00e-4],346c430f -2a 346c430f -2a,0.000399954973090644,[0.931 +/- 8.58e-4],772c7ad1 -1f d4f7283 -26,[0.946652300393907353281974792480 +/- 4.69e-31],792be70f7 -23 0 0,0.946652300393908,0.734023605,10.904115445,6.210111591,161.153186834,55,8,0.463481242,100
[-0.9894 +/- 2.01e-5],-7ea4fca444645926e978d4fdf -63 29f16b15 -2e,[0.994705000023161105993096953170 +/- 4.24e-31],fea4fca444645926e978d4fdf -64 0 0,true,true,true,[1.779 +/- 4.72e-4],38eb60ff -1d 1ace2001 -29,1.77893728204117,[+/- 4.00e-4],1a36703b -29 1a36703b -29,0.000399973297135148,[0.931 +/- 8.62e-4],772c9fbd -1f d4e0d83 -26,[0.946651042526355013251304626465 +/- 1.57e-31],792bdc823 -23 0 0,0.946651042526355,0.738420512,11.728254544,5.992898147,161.815682817,55,8,0.463736384,100
[-0.9894 +/- 2.00e-5],-3f522a6f4c0b431a9fbe76c8b -62 14f8b58b -2d,[0.994695000023137240852122431533 +/- 2.28e-31],7f522a6f4c0b431a9fbe76c8b -63 0 0,true,true,true,[1.779 +/- 4.69e-4],71d6ccfb -1e 1ac25801 -29,1.77893955074297,[+/- 4.00e-4],68db4a9 -27 68db4a9 -27,0.00039999621003517,[0.931 +/- 8.66e-4],3b96623 -1a d4caa03 -26,[0.946649480552878230810165405273 +/- 4.38e-31],3c95e7b3f -22 0 0,0.946649480552879,0.731844017,12.641717572,5.900568189,162.218789943,55,8,0.473531,100
[-0.9894 +/- 4.00e-5],-fd475a31d79166872b020c49b -64 29f16b15 -2e,[0.994685000023113375711147909896 +/- 3.11e-32],fea3ad18ebc8b34395810624d -64 0 0,true,true,true,[1.779 +/- 4.66e-4],71d6d771 -1e 1ab6a801 -29,1.77894169651018,[+/- 4.00e-4],d1b7141 -28 d1b7141 -28,0.000399999904402649,[0.931 +/- 8.70e-4],772ce8c1 -1f d4b4883 -26,[0.946649201971013098955154418945 +/- 3.13e-31],3c95e688d -22 0 0,0.946649201971014,0.740029463,15.041499351,5.570967995,162.142781843,55,8,0.463640042,100
[-0.9894 +/- 6.00e-5],-fd460aa67ef5c0a3d70a3d709 -64 14f8b58b -2d,[0.994675000023089510570173388259 +/- 1.66e-31],3fa8c154cfdeb8147ae147ae1 -62 0 0,true,true,true,[1.779 +/- 6.43e-4],38e9f7e5 -1d 1aa9b001 -29,1.77876400947617,[+/- 4.00e-4],346c2155 -2a 346c2155 -2a,0.000399951046802017,[0.931 +/- 8.26e-4],772b7d43 -1f d498a83 -26,[0.946655124629614874720573425293 +/- 3.13e-32],792bfec07 -23 0 0,0.946655124629615,0.755264547,10.160536646,6.10712069,161.860240819,54,8,0.463264282,100
[-0.9893 +/- 4.01e-5],-1fa8976364cb435810624dd2f -61 14f8b58b -2d,[0.994665000023065645429198866622 +/- 4.28e-31],3fa8976364cb435810624dd2f -62 0 0,true,true,true,[1.779 +/- 6.40e-4],38e9fe69 -1d 1a9e1001 -29,1.77876676991628,[+/- 4.00e-4],346d494d -2a 346d494d -2a,0.000399985502099299,[0.931 +/- 8.30e-4],772ba2fd -1f d481c83 -26,[0.946652785467449575662612915039 +/- 6.25e-32],3c95f5909 -22 0 0,0.94665278546745,0.72630485,9.939668127,6.181152304,161.651442911,54,8,0.487641811,100
[-0.9893 +/- 2.01e-5],-fd436b8fcdbe74dd2f1a9fbe7 -64 29f16b15 -2e,[0.994655000023041780288224344985 +/- 2.31e-31],fea1b5c7e6df3a6e978d4fdf3 -64 0 0,true,true,true,[1.779 +/- 6.37e-4],71d40951 -1e 1a928801 -29,1.77876940555916,[+/- 4.00e-4],1a3641b7 -29 1a3641b7 -29,0.000399962466872239,[0.931 +/- 8.34e-4],772bc875 -1f d46ac83 -26,[0.946654282102826982736587524414 +/- 6.25e-32],3c95fbd79 -22 0 0,0.946654282102827,0.724427294,10.13983918,6.197544787,162.612691812,54,8,0.46325289,100
[-0.9893 +/- 2.00e-5],-fd421c047522cef9db22d0e55 -64 14f8b58b -2d,[0.994645000023017915147249823348 +/- 3.44e-32],7f5087011d48b3be76c8b4395 -63 0 0,true,true,true,[1.779 +/- 6.33e-4],38ea0aa9 -1d 1a870001 -29,1.77877192385541,[+/- 4.00e-4],346d413d -2a 346d413d -2a,0.000399984563500766,[0.931 +/- 8.39e-4],3b95f6d3 -1e d454003 -26,[0.946652770799119025468826293945 +/- 3.13e-31],3c95f580d -22 0 0,0.946652770799119,0.722873218,10.21992274,6.102318195,161.921581503,54,8,0.463282937,100
[-0.9893 +/- 4.00e-5],-3f50331e4721ca45a1cac0831 -62 29f16b15 -2e,[0.994635000022994050006275301712 +/- 3.74e-31],7f50331e4721ca45a1cac0831 -63 0 0,true,true,true,[1.779 +/- 6.30e-4],71d420d -1a 1a7b8001 -29,1.77877432107971,[+/- 4.00e-4],346db323 -2a 346db323 -2a,0.000399997823024024,[0.931 +/- 8.43e-4],3b960947 -1e d43d503 -26,[0.946651850565103814005851745605 +/- 4.69e-31],792be3497 -23 0 0,0.946651850565104,0.724966763,9.96745066,6.079083555,161.044748232,54,8,0.46316786,100
[-0.9893 +/- 6.00e-5],-7e9fbe76e1f5c199999999999 -63 14f8b58b -2d,[0.994625000022970184865300780074 +/- 4.31e-31],fe9fbe76e1f5c199999999999 -64 0 0,true,true,true,[1.779 +/- 6.27e-4],1c750af5 -1c 1a702001 -29,1.77877660840796,[+/- 4.00e-4],1a369cf5 -29 1a369cf5 -29,0.000399983710849484,[0.931 +/- 8.47e-4],772c373b -1f d426b83 -26,[0.946652757411357015371322631836 +/- 6.25e-32],3c95f5727 -22 0 0,0.946652757411357,0.735591146,9.848470999,6.337003509,163.351311117,54,8,0.463417111,100
[-0.9892 +/- 4.01e-5],-fd3e2d626b4fdd4fdf3b645a1 -64 14f8b58b -2d,[0.994615000022946319724326258437 +/- 2.35e-31],fe9f16b135a7eea7ef9db22d -60 0 0,true,true,true,[1.779 +/- 6.24e-4],71d4364d -1e 1a64b801 -29,1.77877876535104,[+/- 4.00e-4],346ccb15 -2a 346ccb15 -2a,0.000399970808302897,[0.931 +/- 8.51e-4],772c5b99 -1f d410383 -26,[0.946653585502645000815391540527 +/- 3.44e-31],792bf1d73 -23 0 0,0.946653585502645,0.384162938,10.561561493,6.105744539,161.664561321,54,8,0.463186796,100
[-0.9892 +/- 2.01e-5],-fd3cddd712b4376c8b439581 -60 29f16b15 -2e,[0.994605000022922454583351736801 +/- 1.74e-31],1fd3cddd712b4376c8b439581 -61 0 0,true,true,true,[1.779 +/- 6.22e-4],71d44055 -1e 1a594801 -29,1.77878081612335,[+/- 4.00e-4],1a36cfb7 -29 1a36cfb7 -29,0.000399995528823638,[0.931 +/- 8.55e-4],772c7fc5 -1f d3fac83 -26,[0.946651906211627647280693054199 +/- 2.19e-31],792be3c0f -23 0 0,0.946651906211628,0.729498566,10.931133092,6.10134638,163.584055643,54,8,0.463449021,100
[-0.9892 +/- 2.00e-5],-7e9dc725dd0c48c49ba5e353f -63 14f8b58b -2d,[0.994595000022898589442377215164 +/- 3.70e-31],fe9dc725dd0c48c49ba5e353f -64 0 0,true,true,true,[1.779 +/- 6.19e-4],71d449db -1e 1a4e0801 -29,1.77878275141166,[+/- 4.00e-4],1a36de5d -29 1a36de5d -29,0.00039999893942877,[0.931 +/- 8.59e-4],772ca3a5 -1f d3e5783 -26,[0.946651649719569832086563110352 +/- 4.38e-31],3c95f0cd1 -22 0 0,0.94665164971957,0.727565403,11.812769226,5.992547113,163.344663589,54,8,0.47478018,100
[-0.9892 +/- 4.00e-5],-fd3a3ec0617ceba5e353f7ced -64 29f16b15 -2e,[0.994585000022874724301402693526 +/- 4.34e-31],7f4e8fb0185f3ae978d4fdf3b -63 0 0,true,true,true,[1.779 +/- 6.17e-4],1c7514b9 -1c 1a42b001 -29,1.77878456749068,[+/- 4.00e-4],1a36bf51 -29 1a36bf51 -29,0.00039999171076488,[0.931 +/- 8.63e-4],772cc741 -1f d3d0383 -26,[0.946652104554232209920883178711 +/- 6.25e-32],3c95f2b57 -22 0 0,0.946652104554233,0.799606026,13.28770979,5.993557938,162.522216531,54,8,0.463257148,100
[-0.9892 +/- 6.00e-5],-fd38ef3508e145c28f5c28f5b -64 14f8b58b -2d,[0.994575000022850859160428171889 +/- 2.38e-31],fe9c779a8470a2e147ae147ad -64 0 0,true,true,true,[1.778 +/- 6.04e-4],71d15bbd -1e 1a362801 -29,1.77860319800721,[+/- 4.00e-4],68db181 -27 68db181 -27,0.000399993270548294,[0.931 +/- 8.18e-4],772b5387 -1f d3b5183 -26,[0.946654720406513661146163940430 +/- 3.13e-31],3c95fdae3 -22 0 0,0.946654720406514,0.735844274,10.088783355,6.185217746,160.913863676,53,8,0.462886258,100
[-0.9891 +/- 4.01e-5],-7e9bcfd4d822cfef9db22d0e5 -63 14f8b58b -2d,[0.994565000022826994019453650253 +/- 1.71e-31],fe9bcfd4d822cfef9db22d0e5 -64 0 0,true,true,true,[1.778 +/- 6.06e-4],71d16761 -1e 1a2af801 -29,1.778605639935,[+/- 4.00e-4],346ce921 -2a 346ce921 -2a,0.00039997430621952,[0.931 +/- 8.22e-4],772b788b -1f d39ee83 -26,[0.946655948355328291654586791992 +/- 1.88e-31],3c9602d4b -22 0 0,0.946655948355329,0.722073617,9.552720107,6.12396738,161.7933964,53,8,0.463027574,100
