α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.0015625 +/- 9.07e-8],-6665a3c93eae7d2b020c49ba5 -6c 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 5.32e-7],19166ead3dd15b -34 2ece116f -34,1.56797681766164,[+/- 4.70e-9],a6b1eca854845f4cff7024f7d -80 26f633f9 -3a,4.69360296143965e-9,[0.9996 +/- 7.78e-5],3ff9c383 -1e f4c1 -1e,[0.999828410500413156114518642426 +/- 4.63e-31],7ffa609a5b -27 0 0,0.999828410500414,0.019805603,1.78245244,0.024805724,29.700503753,2,0,0.025987737,100
[-0.0015624 +/- 8.13e-8],-ccc83d1c01b717020c49ba5e3 -6d c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 3.69e-7],19166ed9001091 -34 2ece05e7 -34,1.56797698067513,[+/- 4.70e-9],29abed41424de115b137b9d03 -7e 26f5c17 -36,4.693375192859491e-9,[0.9996 +/- 7.78e-5],7ff38737 -1f 1e989 -1f,[0.999828414654530206462368369102 +/- 4.79e-31],1ffe9828d1b -29 0 0,0.999828414654531,0.019765928,1.778280942,0.024821905,29.308317904,2,0,0.025938244,100
[-0.0015623 +/- 7.19e-8],-66629952c30899d70a3d70a3d -6c 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 2.06e-7],c8b378261286f -33 2ecdfa61 -34,1.56797714368868,[+/- 4.70e-9],a6ad7d708ebae6a437200c1bb -80 137aa777 -39,4.693147461416011e-9,[0.9996 +/- 7.78e-5],7ff38765 -1f 1e993 -1f,[0.999828418808306196297053247690 +/- 2.01e-31],7ffa60ac325 -2b 0 0,0.999828418808307,0.019677149,1.780698311,0.024659567,29.796717617,2,0,0.025863041,100
[-0.0015622 +/- 6.25e-8],-666114178535a82d0e5604189 -6c c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 3.07e-7],19166f3084923f -34 2ecdeed9 -34,1.5679773067023,[+/- 4.70e-9],a6ab45cf821e79114c5b98ca9 -80 26f4dc67 -3a,4.69291970172186e-9,[0.9996 +/- 7.78e-5],1ffce1e5 -1d 3d33 -1c,[0.999828422962536933482624590397 +/- 1.19e-31],3ffd305a8f1 -2a 0 0,0.999828422962537,0.019989852,1.798671976,0.025099361,29.585410725,2,0,0.026462118,100
[-0.0015621 +/- 5.32e-8],-ccbf1db88ec56d0624dd2f1a9 -6d 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 4.70e-7],19166f5c46d4b5 -34 2ecde353 -34,1.56797746971598,[+/- 4.70e-9],14d522cd17126810f14f2f051 -7d 26f46bdb -3a,4.69269552792837e-9,[0.9996 +/- 7.79e-5],1ffce1f -19 f4d1 -1e,[0.999828427051284052140545099974 +/- 3.22e-31],7ffa60bde5f -2b 0 0,0.999828427051284,0.01977254,1.768307201,0.024793461,29.71249784,2,0,0.025939716,100
[-0.0015620 +/- 4.69e-8],-ccbc1342131f89b22d0e56041 -6d c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567977 +/- 6.33e-7],19166f88091841 -34 2ecdd7cb -34,1.56797763272972,[+/- 4.70e-9],a6a6ded93aac59823a375e681 -80 26f3f959 -3a,4.69246780081013e-9,[0.9996 +/- 7.79e-5],7ff387f1 -1f 1e9a5 -1f,[0.999828431205173728812951594591 +/- 1.41e-31],7ffa60c6d19 -2b 0 0,0.999828431205174,0.019664365,1.777390532,0.024525732,29.376500672,2,0,0.025889591,100
[-0.0015619 +/- 5.63e-8],-1997211972ef34cbc6a7ef9db -6a 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 5.53e-7],c8b37d9e5ae71 -33 2ecdcc47 -34,1.56797779574352,[+/- 4.70e-9],29a929d3264520bafdbd16b1b -7e 26f386d3 -3a,4.69224006229526e-9,[0.9996 +/- 7.79e-5],3ff9c40f -1e 7a6b -1d,[0.999828435359290779160801321268 +/- 8.17e-32],7ffa60cfbd5 -2b 0 0,0.999828435359291,0.019738356,1.802355198,0.024636713,29.697443745,2,0,0.025971226,100
[-0.0015618 +/- 6.57e-8],-ccb5fe551bd3c30a3d70a3d7 -69 c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 3.90e-7],322cdfbf1b453 -31 2ecdc0bd -34,1.56797795875738,[+/- 4.70e-9],14d44df3613abfd8cd70a63d5 -7d 13798a2b -39,4.69201232297519e-9,[0.9996 +/- 7.79e-5],3ff9c427 -1e 7a6d -1d,[0.999828439513748890021815896034 +/- 2.41e-31],1ffe98362a5 -29 0 0,0.999828439513749,0.01969337,1.77320087,0.024619341,29.133269334,2,0,0.025783289,100
[-0.0015617 +/- 7.51e-8],-ccb2f3dea02ddfb645a1cac07 -6d 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 2.27e-7],6459c02d3fa59 -32 2ecdb537 -34,1.5679781217713,[+/- 4.70e-9],a6a0303df05e99d10e68dca57 -80 26f29fcf -3a,4.6917810695044106e-9,[0.9996 +/- 7.80e-5],7ff3887f -1f 1e9bb -1f,[0.999828443731985316844657063484 +/- 1.92e-31],1ffe98386e1 -29 0 0,0.999828443731986,0.019677741,1.796644449,0.024610804,29.935096755,2,0,0.025412335,100
[-0.0015616 +/- 8.44e-8],-ccafe9682487fc624dd2f1a9f -6d c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 2.85e-7],6459c0dc48c51 -32 2ecda9af -34,1.56797828478529,[+/- 4.70e-9],534efc582ebf1e45b985fa0dd -7f 26f22d47 -3a,4.691553323233151e-9,[0.9996 +/- 7.80e-5],1ffce22b -1d f4e3 -1e,[0.999828447886784488218836486340 +/- 4.31e-31],3ffd3075523 -2a 0 0,0.999828447886785,0.019973672,1.782936931,0.024932365,29.365495874,2,0,0.025892868,100
[-0.0015615 +/- 9.38e-8],-ccacdef1a8e2190e560418937 -6d c29d9ef -34,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 4.48e-7],c8b38316a3d1d -33 2ecd9e29 -34,1.56797844779933,[+/- 4.70e-9],534de082bbb5e75cf2cc89809 -7f 1378dd65 -39,4.69132558969043e-9,[0.9996 +/- 7.80e-5],7ff388dd -1f 1e9c9 -1f,[0.999828452040901538566686213017 +/- 4.91e-31],3ffd3079c81 -2a 0 0,0.999828452040902,0.019855568,1.818958934,0.024957401,29.811920264,2,0,0.025651809,100
[-0.0015615 +/- 8.75e-8],-6654ea3d969e1add2f1a9fbe7 -6c 30a767bd -36,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.567978 +/- 6.11e-7],1916708e96c445 -34 2ecd92a5 -34,1.56797861081344,[+/- 4.70e-9],a69989a54afbb9610b3e0f3c1 -80 26f14841 -3a,4.69109787932807e-9,[0.9996 +/- 7.80e-5],7ff3890b -1f 1e9d3 -1f,[0.999828456195245962589979171753 +/- 7.04e-32],1ffe983f1f -25 0 0,0.999828456195246,0.019849526,1.783303346,0.024985835,29.292791292,2,0,0.02555721,100
