α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.7995 +/- 5.00e-5],-66553261b51a9fbe76c8b4395 -63 346dc5db -2d,[0.899737500051836832426488399505 +/- 2.18e-31],e6553261b51a9fbe76c8b4395 -64 0 0,true,true,true,[0.940 +/- 4.42e-4],3c25e76d -1e 10bdf801 -28,0.940068940632955,[+/- 7.55e-4],3172ef93 -29 3172ef93 -29,0.000754531373786449,[0.92 +/- 4.75e-3],3aa50369 -1e 8b47a03 -25,[0.946734179335180670022964477539 +/- 6.25e-32],3c974af49 -22 0 0,0.946734179335181,0.665743679,2.940870483,4.648221634,57.914573518,15,16,0.471652731,100
[-0.7994 +/- 5.01e-5],-cca71de70cb4395810624dd2f -64 1a36e2ed -2c,[0.899712500051784445531666278839 +/- 3.25e-31],e6538ef3865a1cac083126e97 -64 0 0,true,true,true,[0.940 +/- 4.60e-4],784b3971 -1f 10bc2e01 -28,0.940051022917942,[+/- 7.55e-4],18bb3259 -28 18bb3259 -28,0.000754737457100419,[0.92 +/- 4.75e-3],754a06d -1b 8b4c083 -25,[0.946727413305779919028282165527 +/- 3.44e-31],792e5d273 -23 0 0,0.94672741330578,0.687918257,2.990531324,4.713381765,56.599507486,15,16,0.470517531,100
[-0.7994 +/- 5.00e-5],-cca3d70aaf333333333333333 -64 1a36e2ed -2c,[0.899687500051732058636844158172 +/- 1.35e-31],e651eb8557999999999999999 -64 0 0,true,true,true,[0.940 +/- 4.79e-4],784a9c49 -1f 10ba5601 -28,0.940032178536967,[+/- 7.53e-4],3153b733 -29 3153b733 -29,0.000752670503970876,[0.92 +/- 4.74e-3],754a0d85 -1f 8b390c3 -25,[0.946800943755079060792922973633 +/- 1.88e-31],3c9862fc5 -22 0 0,0.9468009437550791,0.374465544,2.013760137,4.756345996,57.761961904,9,16,0.470640343,100
[-0.7993 +/- 5.01e-5],-cca0902e51b22d0e560418937 -64 1a36e2ed -2c,[0.899662500051679671742022037506 +/- 4.08e-31],e650481728d916872b020c49b -64 0 0,true,true,true,[0.940 +/- 4.98e-4],7849fe5d -1f 10b88e01 -28,0.940013246611671,[+/- 7.53e-4],18a5b6f9 -28 18a5b6f9 -28,0.000752176611058531,[0.92 +/- 4.74e-3],3aa50a5f -1e 8b3f403 -25,[0.946818936354247853159904479980 +/- 4.69e-31],79315ce77 -23 0 0,0.946818936354248,0.741461264,2.958856744,4.622367845,57.297556573,15,16,0.470126209,100
[-0.7993 +/- 5.00e-5],-cc9d4951f43126e978d4fdf3b -64 1a36e2ed -2c,[0.899637500051627284847199916839 +/- 5.06e-32],e64ea4a8fa189374bc6a7ef9d -64 0 0,true,true,true,[0.940 +/- 5.18e-4],784950fb -1f 10b6b601 -28,0.939992467873708,[+/- 7.59e-4],18d93c55 -28 18d93c55 -28,0.000758318385123858,[0.92 +/- 4.74e-3],1d528a47 -1d 8b38c03 -25,[0.946602847485337406396865844727 +/- 4.38e-31],3c95241c1 -22 0 0,0.946602847485338,0.761627155,3.11766714,4.617620859,58.24907345,15,16,0.470956512,100
[-0.7992 +/- 5.01e-5],-cc9a027596b020c49ba5e353f -64 1a36e2ed -2c,[0.899612500051574897952377796173 +/- 4.92e-31],e64d013acb5810624dd2f1a9f -64 0 0,true,true,true,[0.940 +/- 5.35e-4],7848c09d -1f 10b4ee01 -28,0.939975151793079,[+/- 7.57e-4],318ea24f -29 318ea24f -29,0.000756182314034959,[0.92 +/- 4.74e-3],754a24f5 -1f 8b36cc3 -25,[0.946678597538266330957412719727 +/- 4.38e-31],3c9661d41 -22 0 0,0.946678597538267,0.721584711,2.912923607,4.755332526,57.999088176,15,16,0.469640137,100
[-0.7992 +/- 5.00e-5],-cc96bb99392f1a9fbe76c8b43 -64 1a36e2ed -2c,[0.899587500051522511057555675506 +/- 3.31e-32],e64b5dcc9c978d4fdf3b645a1 -64 0 0,true,true,true,[0.940 +/- 5.52e-4],78482f97 -1f 10b32201 -28,0.93995775655003,[+/- 7.55e-4],c5b817 -23 c5b817 -23,0.000754238513763994,[0.92 +/- 4.74e-3],754a215b -1f 8b36643 -25,[0.946747666894225403666496276855 +/- 4.69e-31],792f070d7 -23 0 0,0.946747666894226,0.700678165,2.924432615,4.641446636,57.688326506,15,16,0.46996312,100
[-0.7991 +/- 5.01e-5],-cc9374bcdbae147ae147ae147 -64 1a36e2ed -2c,[0.899562500051470124162733554839 +/- 4.26e-31],e649ba5e6dd70a3d70a3d70a3 -64 0 0,true,true,true,[0.940 +/- 5.71e-4],3c23c7c9 -1e 10b15401 -28,0.939938573167638,[+/- 7.57e-4],18ca9917 -28 18ca9917 -28,0.000756573439502973,[0.92 +/- 4.74e-3],754a2a79 -1f 8b31843 -25,[0.946665847179247066378593444824 +/- 2.19e-31],792c58b2f -23 0 0,0.946665847179248,0.702117713,2.914499553,4.67568814,57.439730445,15,16,0.470510096,100
[-0.7991 +/- 5.00e-5],-cc902de07e2d0e5604189374b -64 1a36e2ed -2c,[0.899537500051417737267911434173 +/- 1.17e-31],e64816f03f16872b020c49ba5 -64 0 0,true,true,true,[0.940 +/- 5.92e-4],1e11b963 -1d 10af9401 -28,0.939918200486318,[+/- 7.62e-4],31ed33db -29 31ed33db -29,0.000761819038416434,[0.92 +/- 4.74e-3],1d528f01 -1d 8b3f803 -25,[0.946481854043668136000633239746 +/- 9.38e-32],79265140b -23 0 0,0.946481854043669,0.7307407,2.569590275,4.72534336,57.704453962,12,16,0.470819092,100
[-0.7990 +/- 5.01e-5],-cc8ce70420ac083126e978d4f -64 1a36e2ed -2c,[0.899512500051365350373089313506 +/- 3.42e-31],e6467382105604189374bc6a7 -64 0 0,true,true,true,[0.940 +/- 6.03e-4],78468507 -1f 10add201 -28,0.939906589687781,[+/- 7.54e-4],18b12005 -28 18b12005 -28,0.00075353682950663,[0.92 +/- 4.74e-3],754a0f71 -1f 8b2ed43 -25,[0.946773892326746135950088500977 +/- 4.38e-31],3c97f1861 -22 0 0,0.946773892326747,0.684612112,2.913544163,4.740443683,56.990005704,15,16,0.469849935,100
[-0.7990 +/- 5.00e-5],-cc89a027c32b020c49ba5e353 -64 346dc5db -2d,[0.899487500051312963478267192840 +/- 2.01e-31],e644d013e195810624dd2f1a9 -64 0 0,true,true,true,[0.940 +/- 6.25e-4],3c22e753 -1e 10abf801 -28,0.939884738066212,[+/- 7.55e-4],3175efa3 -29 3175efa3 -29,0.000754710202272691,[0.92 +/- 4.74e-3],1d528ae5 -1d 8b25703 -25,[0.946733087010215967893600463867 +/- 1.88e-31],3c97465fb -22 0 0,0.946733087010216,0.72667206,2.438958043,4.640122457,56.687048963,11,16,0.467189755,100
[-0.7989 +/- 5.01e-5],-1990cb296cb53f7ced916872b -61 1a36e2ed -2c,[0.899462500051260576583445072174 +/- 4.71e-32],3990cb296cb53f7ced916872b -62 0 0,true,true,true,[0.940 +/- 6.40e-4],3c22a6b1 -1e 10aa3801 -28,0.939869224094764,[+/- 7.51e-4],3129ed29 -29 3129ed29 -29,0.00075017967265012,[0.92 +/- 4.74e-3],3aa50d63 -1e 8b29303 -25,[0.946893646701937541365623474121 +/- 9.38e-32],7933cf9eb -23 0 0,0.946893646701938,0.65595467,2.538367882,4.703439374,56.716697133,11,16,0.468399898,100
[-0.7989 +/- 5.00e-5],-3320c49bc20a3d70a3d70a3d7 -62 1a36e2ed -2c,[0.899437500051208189688622951508 +/- 4.95e-31],7320c49bc20a3d70a3d70a3d7 -63 0 0,true,true,true,[0.940 +/- 6.59e-4],3c225413 -1e 10a86801 -28,0.939849418588893,[+/- 7.53e-4],314a8427 -29 314a8427 -29,0.000752122176891135,[0.92 +/- 4.74e-3],754a2855 -1f 8b20443 -25,[0.946825495047960430383682250977 +/- 4.38e-31],3c98c9f61 -22 0 0,0.946825495047961,0.705827252,2.384295113,4.642381148,57.648492238,11,16,0.467476418,100
[-0.7988 +/- 5.01e-5],-663fe5c95553f7ced916872b -5f 1a36e2ed -2c,[0.899412500051155802793800830841 +/- 3.66e-32],e63fe5c95553f7ced916872b -60 0 0,true,true,true,[0.940 +/- 6.77e-4],3c22081f -1e 10a69c01 -28,0.939831202850656,[+/- 7.53e-4],314ac943 -29 314ac943 -29,0.000752138267671399,[0.92 +/- 4.74e-3],754a2a9b -1f 8b1d843 -25,[0.946825441526016220450401306152 +/- 3.44e-31],793193793 -23 0 0,0.946825441526017,0.411423875,1.981062059,4.582053565,56.172911139,9,16,0.46726104,100
[-0.7988 +/- 5.00e-5],-331f212d9349ba5e353f7ced9 -62 1a36e2ed -2c,[0.899387500051103415898978710174 +/- 4.22e-31],731f212d9349ba5e353f7ced9 -63 0 0,true,true,true,[0.940 +/- 6.96e-4],1e10dd1b -1d 10a4d401 -28,0.939812521451131,[+/- 7.54e-4],c57b77d -27 c57b77d -27,0.000753335178160342,[0.92 +/- 4.74e-3],3aa5182b -1e 8b1fe03 -25,[0.946783677762141451239585876465 +/- 1.57e-31],793035223 -23 0 0,0.946783677762142,0.726403532,2.944411983,4.654404901,57.190771997,15,16,0.467279635,100
[-0.7987 +/- 5.01e-5],-198f27bb3df4bc6a7ef9db22d -61 1a36e2ed -2c,[0.899362500051051029004156589508 +/- 1.21e-31],398f27bb3df4bc6a7ef9db22d -62 0 0,true,true,true,[0.940 +/- 7.17e-4],7842c107 -1f 10a30201 -28,0.939791027457432,[+/- 7.60e-4],18e22465 -28 18e22465 -28,0.00075938012196275,[0.92 +/- 4.73e-3],754a6529 -1f 8b1e443 -25,[0.946571205131476745009422302246 +/- 9.38e-32],79293ec8b -23 0 0,0.946571205131477,0.737422091,3.413184367,4.647557897,56.80666672,17,16,0.467505003,100
[-0.7987 +/- 5.00e-5],-331d7dbf6489374bc6a7ef9db -62 1a36e2ed -2c,[0.899337500050998642109334468841 +/- 3.39e-31],731d7dbf6489374bc6a7ef9db -63 0 0,true,true,true,[0.940 +/- 7.31e-4],78424c01 -1f 10a14a01 -28,0.939776974731104,[+/- 7.52e-4],313d03ff -29 313d03ff -29,0.000751317477806879,[0.92 +/- 4.74e-3],ea945db -1c 8b1a703 -25,[0.946855996793601661920547485352 +/- 4.38e-31],3c9949e51 -22 0 0,0.946855996793602,0.725870872,2.955172673,4.816809827,58.747772001,15,16,0.471682428,100
[-0.7986 +/- 5.01e-5],-cc72b02134a3d70a3d70a3d7 -60 1a36e2ed -2c,[0.899312500050946255214512348175 +/- 2.04e-31],1cc72b02134a3d70a3d70a3d7 -61 0 0,true,true,true,[0.940 +/- 7.47e-4],3c20e3ab -1e 109f8c01 -28,0.939761055634336,[+/- 7.50e-4],188f6f19 -28 188f6f19 -28,0.000749520537283388,[0.92 +/- 4.74e-3],ea94421 -1c 8b1eb03 -25,[0.946920037124073132872581481934 +/- 4.07e-31],7934acffb -23 0 0,0.946920037124074,0.665690388,2.351925597,4.724928695,56.603842179,11,16,0.468574569,100
[-0.7986 +/- 5.00e-5],-331bda5135c8b4395810624dd -62 1a36e2ed -2c,[0.899287500050893868319690227508 +/- 2.55e-31],731bda5135c8b4395810624dd -63 0 0,true,true,true,[0.939 +/- 7.41e-4],78411b6b -1f 109db601 -28,0.939740451985017,[+/- 7.52e-4],6284999 -26 6284999 -26,0.000751632447645534,[0.92 +/- 4.74e-3],3aa51a2d -1e 8b11103 -25,[0.946845891245175153017044067383 +/- 1.88e-31],3c991f825 -22 0 0,0.946845891245176,0.409057051,2.082394291,4.767943341,57.093799745,9,16,0.465780354,100
[-0.7985 +/- 5.01e-5],-198d844d0f34395810624dd2f -61 1a36e2ed -2c,[0.899262500050841481424868106842 +/- 2.88e-31],398d844d0f34395810624dd2f -62 0 0,true,true,true,[0.939 +/- 7.25e-4],1e10259b -1d 109bf401 -28,0.939724492841379,[+/- 7.49e-4],3105fc6d -29 3105fc6d -29,0.000748037459743501,[0.92 +/- 4.74e-3],754a26c7 -1f 8b0e6c3 -25,[0.946973609359702095389366149902 +/- 3.44e-31],79366e653 -23 0 0,0.946973609359703,0.68793565,2.501636711,4.5949178,56.720036589,11,16,0.468830444,100
[-0.7985 +/- 5.00e-5],-331a36e307083126e978d4fdf -62 1a36e2ed -2c,[0.899237500050789094530045986175 +/- 1.72e-31],731a36e307083126e978d4fdf -63 0 0,true,true,true,[0.939 +/- 7.06e-4],783ffbcf -1f 109a3201 -28,0.939705956728176,[+/- 7.48e-4],30f71347 -29 30f71347 -29,0.000747148710615875,[0.92 +/- 4.74e-3],ea9457 -18 8b13103 -25,[0.947005641937721520662307739258 +/- 1.88e-31],3c9bbd8d5 -22 0 0,0.947005641937722,0.683063267,2.955110997,4.634031185,57.261998641,15,16,0.467243306,100
[-0.7984 +/- 5.01e-5],-198cb295f7d3f7ced916872b -5d 346dc5db -2d,[0.899212500050736707635223865509 +/- 3.71e-31],398cb295f7d3f7ced916872b -5e 0 0,true,true,true,[0.939 +/- 6.88e-4],783f6585 -1f 10987601 -28,0.939687937499003,[+/- 7.47e-4],30f10123 -29 30f10123 -29,0.000746786859053828,[0.92 +/- 4.74e-3],3aa5165 -1a 8b20a83 -25,[0.947018984326859936118125915527 +/- 3.44e-31],7937eb073 -23 0 0,0.94701898432686,0.717339165,3.036422683,4.687302828,56.424729434,15,16,0.468380011,100
[-0.7984 +/- 5.00e-5],-cc624dd3611eb851eb851eb85 -64 1a36e2ed -2c,[0.899187500050684320740401744842 +/- 8.76e-32],73189374d847ae147ae147ae1 -63 0 0,true,true,true,[0.939 +/- 6.71e-4],783ed201 -1f 1096a601 -28,0.93967024423273,[+/- 7.48e-4],30f8f729 -29 30f8f729 -29,0.000747261373362563,[0.92 +/- 4.74e-3],3aa515b1 -1e 8b0dc03 -25,[0.947002653672825545072555541992 +/- 1.88e-31],3c9bb104b -22 0 0,0.947002653672826,0.694036961,2.950931067,4.741616977,57.835596333,15,16,0.469524999,100
[-0.7983 +/- 5.01e-5],-cc5f06f7039db22d0e5604189 -64 1a36e2ed -2c,[0.899162500050631933845579624176 +/- 4.55e-31],398be0dee073b645a1cac0831 -62 0 0,true,true,true,[0.939 +/- 6.50e-4],3c1f10ed -1e 1094d401 -28,0.939649136737899,[+/- 7.52e-4],c511b0d -27 c511b0d -27,0.000751758972910466,[0.92 +/- 4.74e-3],754a3e97 -1f 8b093c3 -25,[0.946844000427518039941787719727 +/- 4.38e-31],3c9917941 -22 0 0,0.946844000427518,0.790837566,3.234651791,4.578829054,57.858040233,16,16,0.46853841,100
[-0.7983 +/- 5.00e-5],-cc5bc01aa61cac083126e978d -64 1a36e2ed -2c,[0.899137500050579546950757503509 +/- 4.01e-33],7316f006a9872b020c49ba5e3 -63 0 0,true,true,true,[0.939 +/- 6.34e-4],f07b43 -18 10931801 -28,0.939633732662515,[+/- 7.46e-4],187138a7 -28 187138a7 -28,0.000745918905522558,[0.92 +/- 4.74e-3],ea9461f -1c 8b0ab03 -25,[0.947051309107337146997451782227 +/- 4.38e-31],3c9c7d181 -22 0 0,0.947051309107338,0.712107442,2.978128141,4.716612025,57.483700872,15,16,0.470626076,100
[-0.7982 +/- 5.01e-5],-cc58793e489ba5e353f7ced91 -64 1a36e2ed -2c,[0.899112500050527160055935382842 +/- 4.63e-31],1cc58793e489ba5e353f7ced9 -61 0 0,true,true,true,[0.939 +/- 6.18e-4],1e0f4619 -1d 10915c01 -28,0.939617284574525,[+/- 7.50e-4],311fb6f -25 311fb6f -25,0.000749571001506411,[0.92 +/- 4.74e-3],3aa51373 -1e 8b0a903 -25,[0.946922310802619904279708862305 +/- 3.13e-31],3c9a60093 -22 0 0,0.94692231080262,0.679843396,2.669486435,4.597838325,56.603770317,13,16,0.468539973,100
[-0.7982 +/- 5.00e-5],-cc553261eb1a9fbe76c8b4395 -64 1a36e2ed -2c,[0.899087500050474773161113262176 +/- 7.96e-32],73154c987ac6a7ef9db22d0e5 -63 0 0,true,true,true,[0.939 +/- 5.99e-4],783c7a2d -1f 108f8e01 -28,0.939598316327647,[+/- 7.48e-4],61ed93d -26 61ed93d -26,0.000747131627576892,[0.92 +/- 4.74e-3],754a2ee5 -1f 8afd043 -25,[0.947009283059742301702499389648 +/- 4.38e-31],3c9bccd2f -22 0 0,0.947009283059743,0.716903691,2.42887614,4.760589477,57.793744548,11,16,0.467895833,100
[-0.7981 +/- 5.01e-5],-cc51eb858d999999999999999 -64 1a36e2ed -2c,[0.899062500050422386266291141509 +/- 3.79e-31],398a3d70b1b33333333333333 -62 0 0,true,true,true,[0.939 +/- 5.78e-4],783bc9ef -1f 108dc601 -28,0.939577200450913,[+/- 7.51e-4],c4c7055 -27 c4c7055 -27,0.000750646304368275,[0.92 +/- 4.74e-3],1d529181 -1d 8afae03 -25,[0.946885385958012193441390991211 +/- 6.25e-32],3c99c5297 -22 0 0,0.946885385958013,0.403928894,2.042918779,4.700474106,57.049272332,9,16,0.46980506,100
[-0.7981 +/- 5.00e-5],-cc4ea4a930189374bc6a7ef9d -64 1a36e2ed -2c,[0.899037500050369999371469020843 +/- 1.64e-31],7313a92a4c0624dd2f1a9fbe7 -63 0 0,true,true,true,[0.939 +/- 5.62e-4],783b48a1 -1f 108c0a01 -28,0.939561682754175,[+/- 7.46e-4],c36c4fd -27 c36c4fd -27,0.000745479937904748,[0.92 +/- 4.74e-3],754a367b -1f 8afe043 -25,[0.947068920795572921633720397949 +/- 2.19e-31],79398decf -23 0 0,0.947068920795573,0.696693735,3.371190484,4.682425937,58.010607577,17,16,0.467527004,100
[-0.7980 +/- 5.01e-5],-cc4b5dccd2978d4fdf3b645a1 -64 1a36e2ed -2c,[0.899012500050317612476646900176 +/- 2.96e-31],e625aee6694bc6a7ef9db22d -60 0 0,true,true,true,[0.939 +/- 5.45e-4],783ab651 -1f 108a4a01 -28,0.939544136636869,[+/- 7.47e-4],30ebad8d -29 30ebad8d -29,0.000746469374462322,[0.92 +/- 4.74e-3],754a3357 -1f 8afef43 -25,[0.947034300712402909994125366211 +/- 6.25e-32],3c9c35c17 -22 0 0,0.947034300712403,0.721358882,2.929356926,4.70489902,57.35728848,15,16,0.470523632,100
[-0.7980 +/- 5.00e-5],-cc4816f07516872b020c49ba5 -64 1a36e2ed -2c,[0.898987500050265225581824779510 +/- 2.47e-31],731205bc1d45a1cac083126e9 -63 0 0,true,true,true,[0.939 +/- 5.28e-4],783a2eed -1f 10889201 -28,0.939527894371168,[+/- 7.51e-4],c4c4f45 -27 c4c4f45 -27,0.0007506155125156511,[0.92 +/- 4.74e-3],754a27fd -1f 8b076c3 -25,[0.946887868980411440134048461914 +/- 6.25e-32],3c99cf939 -22 0 0,0.946887868980412,0.726100568,2.903163733,4.766983172,57.852279685,15,16,0.466494517,100
[-0.7979 +/- 5.01e-5],-cc44d0141795810624dd2f1a9 -64 346dc5db -2d,[0.898962500050212838687002658843 +/- 2.12e-31],39889a0282f2b020c49ba5e35 -62 0 0,true,true,true,[0.939 +/- 5.10e-4],78399171 -1f 1086ca01 -28,0.939509014599935,[+/- 7.49e-4],18861bf3 -28 18861bf3 -28,0.0007484089346689871,[0.92 +/- 4.74e-3],754a2f53 -1f 8b02243 -25,[0.946966525923926383256912231445 +/- 3.13e-31],3c9b197cd -22 0 0,0.946966525923927,0.682644053,2.902060884,4.58524985,56.111037441,15,16,0.466892722,100
[-0.7979 +/- 5.00e-5],-6620c49bdd0a3d70a3d70a3d7 -63 1a36e2ed -2c,[0.898937500050160451792180538177 +/- 4.59e-31],e620c49bdd0a3d70a3d70a3d7 -64 0 0,true,true,true,[0.939 +/- 4.90e-4],7838ec95 -1f 10850e01 -28,0.93948925845416,[+/- 7.45e-4],61897dd -26 61897dd -26,0.000744148834201042,[0.92 +/- 4.74e-3],3aa51e7 -1a 8b1df03 -25,[0.947118236159440129995346069336 +/- 6.25e-32],3c9d95ce7 -22 0 0,0.947118236159441,0.67563946,2.761554682,4.686612098,57.778374599,14,16,0.468290321,100
[-0.7978 +/- 5.01e-5],-661f212dae49ba5e353f7ced9 -63 1a36e2ed -2c,[0.898912500050108064897358417511 +/- 8.32e-32],e61f212dae49ba5e353f7ced9 -64 0 0,true,true,true,[0.939 +/- 4.72e-4],78385637 -1f 10833a01 -28,0.939471224323825,[+/- 7.44e-4],c30297 -23 c30297 -23,0.000743904558476061,[0.92 +/- 4.74e-3],754a3e41 -1f 8af1d43 -25,[0.947127423889469355344772338867 +/- 1.88e-31],3c9dbc57b -22 0 0,0.94712742388947,0.677095088,2.932741419,4.718272591,57.226420815,15,16,0.467105575,100
[-0.7978 +/- 5.00e-5],-661d7dbf7f89374bc6a7ef9db -63 1a36e2ed -2c,[0.898887500050055678002536296844 +/- 3.76e-31],e61d7dbf7f89374bc6a7ef9db -64 0 0,true,true,true,[0.939 +/- 4.55e-4],f06f995 -1c 10818001 -28,0.939454723150448,[+/- 7.48e-4],187dd43 -24 187dd43 -24,0.000747421843698249,[0.92 +/- 4.74e-3],754a34c3 -1f 8af4dc3 -25,[0.947003042267169803380966186523 +/- 4.38e-31],3c9bb2a5f -22 0 0,0.94700304226717,0.668111776,2.663970322,4.632696035,57.230496033,13,16,0.467856047,100
