α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.01250 +/- 3.13e-6],-ccc63f15de978fb645a1cac07 -6a 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.5487 +/- 5.00e-5],631ea003 -1e 17ed0001 -2e,1.54874990880491,[+/- 2.38e-7],89b7648c17a9ebed34ee6d729 -7a 3a62e075 -35,2.3701121366029e-7,[0.997 +/- 3.48e-4],1fe820ad -1d 44a49 -1e,[0.998788257245905697345733642578 +/- 1.25e-31],1ff612ca9 -21 0 0,0.998788257245906,0.019628355,0.137299291,0.018180697,5.652200789,2,0,0.025964351,100
[-0.01250 +/- 6.26e-6],-199724748d126ee45a1cac083 -67 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54875 +/- 6.13e-6],318f5b47 -1d 17ee0001 -2e,1.54875528439881,[+/- 2.37e-7],89acb2c112030fbcea3aded07 -7a 3a5f662d -35,2.36947003965946e-7,[0.997 +/- 3.49e-4],7fa0887f -1f 8951b -1f,[0.998788419290576712228357791901 +/- 3.66e-31],7fd84c863d -27 0 0,0.998788419290577,0.019562451,0.136710715,0.018079356,5.604690041,2,0,0.026066917,100
[-0.01249 +/- 3.76e-6],-199581065e51ebd1eb851eb85 -67 346dc5db -31,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.5488 +/- 5.08e-5],631ecd15 -1e 17ef0001 -2e,1.54876065626742,[+/- 2.37e-7],89a2014c08719325f85b8e955 -7a 3a5bebdf -35,2.36882798378579e-7,[0.997 +/- 3.50e-4],7fa08e5 -1b 112b5 -1c,[0.998788581349799642339348793030 +/- 2.15e-31],3fec26f121 -26 0 0,0.9987885813498,0.019626031,0.207491981,0.018120333,5.712721019,2,0,0.025850546,100
[-0.01249 +/- 2.51e-6],-cc9eecc17c8b45fbe76c8b439 -6a 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54876 +/- 6.04e-6],631ee3a1 -1e 17ef0001 -2e,1.54876603186132,[+/- 2.37e-7],44cba80d3663eb8717f2bbdbb -79 74b0e3 -2e,2.36818594646911e-7,[0.997 +/- 3.51e-4],3fd04a1 -1a 44b15 -1e,[0.998788743425393477082252502441 +/- 4.07e-31],7fd84f3e5 -23 0 0,0.998788743425394,0.01984158,0.138851627,0.018427106,5.652845913,2,0,0.025933894,100
[-0.01249 +/- 5.63e-6],-cc91d15006872d6872b020c49 -6a 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.5488 +/- 4.01e-5],318f7d15 -1d 17ec0001 -2e,1.54877140186729,[+/- 2.37e-7],44c64f9888e7e9b93e04ab0a3 -79 1d2a7b8b -34,2.36754393704829e-7,[0.997 +/- 3.51e-4],3fd04cf5 -1e 44b57 -1e,[0.998788905519177205860614776611 +/- 3.29e-31],ffb0a134d -24 0 0,0.998788905519178,0.019603728,0.223351924,0.018188502,5.674588953,2,0,0.025912103,100
[-0.01248 +/- 4.38e-6],-cc84b5de908314d4fdf3b6459 -6a 346dc5db -31,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54877 +/- 6.78e-6],631f10b5 -1e 17ef0001 -2e,1.54877677932384,[+/- 2.37e-7],11303dd2c868b76928e43bc0b -77 1d28be5 -30,2.366901957908e-7,[0.997 +/- 3.52e-4],3fd04fdb -1e 112e7 -1c,[0.998789067626603355165570974350 +/- 2.45e-32],ffb0a3ed0f -28 0 0,0.998789067626604,0.019491245,0.136949067,0.018041414,5.576502079,2,0,0.025433024,100
[-0.01248 +/- 1.88e-6],-663bcd368d3f7e20c49ba5e35 -69 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54878 +/- 9.26e-6],318f939f -1d 17ee0001 -2e,1.54878215119245,[+/- 2.37e-7],225dcf91856c6005c3903761f -78 3a4e021f -35,2.36626000798254e-7,[0.997 +/- 3.53e-4],7fa0a58b -1f 897b7 -1f,[0.998789229748581419698894023895 +/- 2.64e-31],7fd85352af -27 0 0,0.998789229748582,0.019622694,0.221112654,0.018088092,5.685250569,2,0,0.025865054,100
[-0.01248 +/- 5.01e-6],-66353f7dd23d71d70a3d70a3d -69 346dc5db -31,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54878 +/- 7.52e-6],631f3dc5 -1e 17eb0001 -2e,1.54878751933577,[+/- 2.37e-7],44b64720973586d8d6d85ec69 -79 1d2543c9 -34,2.36561808652021e-7,[0.997 +/- 3.54e-4],1fe82ad7 -1d 11309 -1c,[0.998789391889658872969448566437 +/- 2.33e-31],7fd854aee1 -27 0 0,0.998789391889659,0.019584893,0.136233208,0.018098371,5.549792042,2,0,0.025670775,100
[-0.01247 +/- 5.01e-6],-cc5d638a2e76cb1a9fbe76c8b -6a 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54879 +/- 8.52e-6],631f5451 -1e 17ed0001 -2e,1.54879289679231,[+/- 2.37e-7],225877a0a2ef6bfc85b92a677 -78 1d23867b -34,2.36497618741109e-7,[0.997 +/- 3.54e-4],7fa0b127 -1f 898cf -1f,[0.998789554044378746766597032547 +/- 2.94e-33],ffb0ac1635 -28 0 0,0.998789554044379,0.019502096,0.136125964,0.018170669,5.754597103,2,0,0.025693247,100
[-0.01247 +/- 1.88e-6],-cc504818b872b2872b020c49b -6a 1a36e2ed -30,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.54879 +/- 8.27e-6],c63ed5b -1b 17ee0001 -2e,1.54879826866092,[+/- 2.37e-7],112ae5e2afc2bf9e1e7802281 -77 e90e495 -33,2.3643343269278e-7,[0.997 +/- 3.55e-4],ff416df -1c 44ca7 -1e,[0.998789716214560030493885278702 +/- 2.18e-31],ffb0aeceb9 -28 0 0,0.99878971621456,0.01981506,0.207808371,0.018275047,5.588759083,2,0,0.025940907,100
