α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.999796 +/- 2.01e-7],-fff29fc52cfbf6e978d4fdf3b -64 35afe539 -35,[0.999897950000097005762711432907 +/- 4.15e-31],fff94fe2967dfb74bc6a7ef9d -64 0 0,true,true,true,[1.787 +/- 3.63e-4],392ced43 -1d 195a0001 -2a,1.7868309374901,[+/- 4.05e-4],1a808d0f -29 1a808d0f -29,0.000404390752919426,[0.93 +/- 2.00e-3],1dccb9d7 -1d c5a7103 -26,[0.946238366246689110994338989258 +/- 1.88e-31],3c8f2b5d5 -22 0 0,0.94623836624669,111.768150641,1047.603230436,25.433388767,964.27275812,2842,4,44.553752116,100
[-0.999796 +/- 4.01e-7],-fff29c6a2ea8822d0e5604189 -64 35afe539 -35,[0.999897850000096803491089758608 +/- 2.44e-31],3ffe538d45d51045a1cac0831 -62 0 0,true,true,true,[1.787 +/- 3.61e-4],1c967831 -1c 1953a001 -2a,1.78683233074867,[+/- 4.06e-4],d47668d -28 d47668d -28,0.000405240129111917,[0.93 +/- 2.00e-3],3b99684f -1e c59ea03 -26,[0.946181914827320724725723266602 +/- 4.38e-31],3c8e3e971 -22 0 0,0.946181914827321,109.676092492,1025.711464532,24.759506103,911.661706322,2839,4,43.776207139,100
[-0.999796 +/- 6.01e-7],-7ff94c87982a86b851eb851eb -63 1ad7f29d -34,[0.999897750000096601219468084309 +/- 7.28e-32],fff94c87982a86b851eb851eb -64 0 0,true,true,true,[1.787 +/- 3.58e-4],1c967c17 -1c 194d6001 -2a,1.78683595545613,[+/- 4.05e-4],35006691 -2a 35006691 -2a,0.000404369850457443,[0.93 +/- 2.00e-3],7732e945 -1f c596783 -26,[0.946239680226426571607589721680 +/- 3.13e-31],3c8f30e03 -22 0 0,0.946239680226427,110.265878024,1032.264780157,25.394872751,889.769410533,2836,4,43.665249729,100
[-0.999795 +/- 4.01e-7],-3ffca56d0c80662d0e5604189 -62 35afe539 -35,[0.999897650000096398947846410010 +/- 9.80e-32],7ffca56d0c80662d0e5604189 -63 0 0,true,true,true,[1.787 +/- 3.58e-4],1c967b75 -1c 19470001 -2a,1.7868352569642,[+/- 4.05e-4],34fdb5 -22 34fdb5 -22,0.000404289574362338,[0.93 +/- 2.00e-3],3b9971c1 -1e c58e303 -26,[0.946245027211261913180351257324 +/- 2.19e-31],791e8e9af -23 0 0,0.946245027211262,108.1382366,1009.718193558,25.058784864,863.627927823,2833,4,43.550478175,100
[-0.999795 +/- 2.01e-7],-7ff9492c99d711fbe76c8b439 -63 35afe539 -35,[0.999897550000096196676224735711 +/- 2.69e-31],fff9492c99d711fbe76c8b439 -64 0 0,true,true,true,[1.787 +/- 3.58e-4],1c967b79 -1c 1940c001 -2a,1.7868351787331,[+/- 4.03e-4],34d05f8d -2a 34d05f8d -2a,0.000402938522256591,[0.93 +/- 2.00e-3],7732e6ad -1f c586283 -26,[0.946334922628011554479598999023 +/- 4.38e-31],3c90c059f -22 0 0,0.946334922628012,111.35911112,1043.998531938,25.443038711,893.19329138,2831,4,43.32544068,100
[-0.999795 +/- 2.01e-7],-3ffca3bf8d56abced916872b -5e 35afe539 -35,[0.999897450000095994404603061412 +/- 4.40e-31],7ffca3bf8d56abced916872b -5f 0 0,true,true,true,[1.787 +/- 3.59e-4],392cf4e3 -1d 193a8001 -2a,1.78683410398685,[+/- 4.02e-4],34946b65 -2a 34946b65 -2a,0.000401151761707297,[0.93 +/- 2.00e-3],1dccc39b -1d c57e403 -26,[0.946454055083449929952621459961 +/- 6.25e-32],3c92b4077 -22 0 0,0.94645405508345,108.111811533,1012.012173817,25.043520003,864.147141739,2828,4,43.294303939,100
[-0.999795 +/- 4.01e-7],-7ff945d19b839d3f7ced91687 -63 35afe539 -35,[0.999897350000095792132981387112 +/- 3.90e-31],fff945d19b839d3f7ced91687 -64 0 0,true,true,true,[1.787 +/- 3.59e-4],392cf447 -1d 19342001 -2a,1.78683371841931,[+/- 4.02e-4],1a48e71d -29 1a48e71d -29,0.000401073860302859,[0.93 +/- 2.00e-3],77330a3b -1f c575f83 -26,[0.946459260245319455862045288086 +/- 6.25e-32],3c92c9dc7 -22 0 0,0.94645926024532,111.281052181,1039.559095762,25.340842818,885.826146844,2825,4,43.154530994,100
[-0.999795 +/- 6.01e-7],-3ffca2120e2cf170a3d70a3d7 -62 35afe539 -35,[0.999897250000095589861359712813 +/- 2.20e-31],7ffca2120e2cf170a3d70a3d7 -63 0 0,true,true,true,[1.787 +/- 3.66e-4],7259ca9f -1e 192dd001 -2a,1.78682648763084,[+/- 4.05e-4],1a88d0ad -29 1a88d0ad -29,0.000404883333430917,[0.93 +/- 1.99e-3],7732b33 -1b c56d303 -26,[0.946205700223799794912338256836 +/- 6.25e-32],3c8ea25a7 -22 0 0,0.9462057002238,108.477798872,1013.296171471,24.923114135,866.267051686,2822,4,43.135532025,100
[-0.999794 +/- 4.01e-7],-fff284ed3a60510624dd2f1a9 -64 1ad7f29d -34,[0.999897150000095387589738038513 +/- 2.60e-31],3ffe509da74c0a20c49ba5e35 -62 0 0,true,true,true,[1.787 +/- 3.36e-4],725a4875 -1e 1927d001 -2a,1.78685639984929,[+/- 3.98e-4],1a0cf821 -29 1a0cf821 -29,0.000397501543375256,[0.93 +/- 2.01e-3],1dccd337 -1d c566203 -26,[0.946697895706165581941604614258 +/- 1.88e-31],3c96b2c55 -22 0 0,0.946697895706166,110.524429171,1036.730442105,25.443744707,876.933251349,2820,4,42.856895245,100
[-0.999794 +/- 2.01e-7],-fff281923c0cdc49ba5e353f7 -64 35afe539 -35,[0.999897050000095185318116364214 +/- 8.91e-32],fff940c91e066e24dd2f1a9fb -64 0 0,true,true,true,[1.787 +/- 3.51e-4],725a0aef -1e 19217001 -2a,1.78684163652384,[+/- 4.01e-4],1a380f21 -29 1a380f21 -29,0.000400069898205402,[0.93 +/- 2.00e-3],1dccc25d -1d c55da03 -26,[0.946526194893522188067436218262 +/- 2.82e-31],7927c535f -23 0 0,0.946526194893523,107.902556833,1011.25669716,25.267728419,867.185316188,2817,4,42.809827737,100
[-0.999794 +/- 2.01e-7],-fff27e373db9678d4fdf3b645 -64 35afe539 -35,[0.999896950000094983046494689915 +/- 8.17e-32],7ffc9f8dcf6e59e353f7ced91 -63 0 0,true,true,true,[1.787 +/- 3.46e-4],392d0f99 -1d 191b4001 -2a,1.7868463750931,[+/- 4.00e-4],1a26281d -29 1a26281d -29,0.000399002831727558,[0.93 +/- 2.01e-3],ee664b1 -1c c555b03 -26,[0.946597484376979991793632507324 +/- 2.19e-31],792a1b3af -23 0 0,0.94659748437698,110.096542036,1032.490996821,25.346318469,871.869306115,2814,4,42.70881282,100
[-0.999794 +/- 4.01e-7],-fff27adc3f65f2d0e56041893 -64 35afe539 -35,[0.999896850000094780774873015616 +/- 2.53e-31],fff93d6e1fb2f96872b020c49 -64 0 0,true,true,true,[1.787 +/- 3.57e-4],392cf721 -1d 1914e001 -2a,1.78683461248898,[+/- 4.01e-4],348aecbf -2a 348aecbf -2a,0.000400868796987198,[0.93 +/- 2.00e-3],1dccbd09 -1d c54d403 -26,[0.946472935902420431375503540039 +/- 6.25e-32],3c9303389 -22 0 0,0.946472935902421,107.419601386,1006.956837883,25.218557156,861.965201956,2811,4,42.650469248,100
[-0.999794 +/- 6.01e-7],-fff2778141127e147ae147ae1 -64 35afe539 -35,[0.999896750000094578503251341317 +/- 4.24e-31],fff93bc0a0893f0a3d70a3d7 -60 0 0,true,true,true,[1.787 +/- 3.49e-4],725a0e7 -1a 190ee001 -2a,1.78684219531738,[+/- 3.99e-4],1a1e38ad -29 1a1e38ad -29,0.00039852985082689,[0.93 +/- 2.00e-3],ee66205 -1c c545503 -26,[0.946629208017839118838310241699 +/- 2.19e-31],792b2558f -23 0 0,0.94662920801784,110.701884266,1036.848473974,25.545773977,878.720066379,2809,4,42.603711279,100
[-0.999793 +/- 4.01e-7],-fff2742642bf095810624dd2f -64 35afe539 -35,[0.999896650000094376231629667017 +/- 4.07e-31],fff93a13215f84ac083126e97 -64 0 0,true,true,true,[1.787 +/- 3.52e-4],e4b4087 -1b 1908a001 -2a,1.78683966584527,[+/- 3.99e-4],d102325 -28 d102325 -28,0.000398652229705477,[0.93 +/- 2.00e-3],77330963 -1f c53d383 -26,[0.946621051960391923785209655762 +/- 2.82e-31],792ae0edf -23 0 0,0.946621051960392,108.395424398,1016.957836347,24.887978594,856.460381132,2806,4,42.348146474,100
[-0.999793 +/- 2.01e-7],-3ffc9c32d11ae526e978d4fdf -62 1ad7f29d -34,[0.999896550000094173960007992718 +/- 2.36e-31],7ffc9c32d11ae526e978d4fdf -63 0 0,true,true,true,[1.787 +/- 3.58e-4],392cf3f5 -1d 19028001 -2a,1.78683282621228,[+/- 4.02e-4],d25781 -24 d25781 -24,0.000401195167796687,[0.93 +/- 2.00e-3],7732d2f9 -1f c534b83 -26,[0.946451177325798198580741882324 +/- 2.19e-31],79254feaf -23 0 0,0.946451177325799,110.785783197,1041.155839172,25.476032778,889.30262724,2803,4,42.286998001,100
[-0.999793 +/- 2.01e-7],-7ff936b8230c0fef9db22d0e5 -63 35afe539 -35,[0.999896450000093971688386318419 +/- 6.49e-32],fff936b8230c0fef9db22d0e5 -64 0 0,true,true,true,[1.787 +/- 3.51e-4],392d0395 -1d 18fc4001 -2a,1.78684018366062,[+/- 3.98e-4],6827085 -27 6827085 -27,0.000397310144762742,[0.93 +/- 2.01e-3],773314bd -1f c5f2b83 -26,[0.946710971620632335543632507324 +/- 2.19e-31],792dd33af -23 0 0,0.946710971620633,107.267575404,1003.815807393,25.187785676,851.630470672,2801,4,42.171614501,100
[-0.999793 +/- 4.01e-7],-1ffe4d42a8f895645a1cac083 -61 35afe539 -35,[0.999896350000093769416764644120 +/- 1.06e-31],3ffe4d42a8f895645a1cac083 -62 0 0,true,true,true,[1.787 +/- 3.57e-4],392cf6f -19 18f62001 -2a,1.78683406300866,[+/- 4.00e-4],d186c55 -28 d186c55 -28,0.000399639984607348,[0.93 +/- 2.00e-3],1dccb7fb -1d c5ea203 -26,[0.946555047266883775591850280762 +/- 2.82e-31],7928b73df -23 0 0,0.946555047266884,109.882820783,1027.475577533,25.456387154,874.687289259,2798,4,42.09326468,100
[-0.999793 +/- 6.01e-7],-7ff9335d24b89b33333333333 -63 35afe539 -35,[0.999896250000093567145142969821 +/- 2.77e-31],fff9335d24b89b33333333333 -64 0 0,true,true,true,[1.787 +/- 3.63e-4],392ce8f3 -1d 18efe001 -2a,1.78682729974412,[+/- 4.00e-4],3469e755 -2a 3469e755 -2a,0.000399884690068575,[0.93 +/- 2.00e-3],1dccb52b -1d c5e1e03 -26,[0.946538788353791460394859313965 +/- 1.57e-31],79282eda3 -23 0 0,0.946538788353792,107.695504576,1009.967202799,25.215249229,863.528179133,2795,4,41.888549156,100
[-0.999792 +/- 4.01e-7],-3ffc98d7d2c7706a7ef9db22d -62 35afe539 -35,[0.999896150000093364873521295522 +/- 4.48e-31],7ffc98d7d2c7706a7ef9db22d -63 0 0,true,true,true,[1.787 +/- 3.79e-4],392cc733 -1d 18e9a001 -2a,1.78681111335778,[+/- 4.03e-4],1a64e1fd -29 1a64e1fd -29,0.000402741597099521,[0.93 +/- 1.99e-3],773291f -1b c5d9403 -26,[0.946348399127600714564323425293 +/- 3.13e-32],7921f1c07 -23 0 0,0.946348399127601,110.244907751,1030.017500831,25.509939742,884.046155768,2792,4,41.753845315,100
[-0.999792 +/- 2.01e-7],-fff260044cca4ced916872b01 -64 1ad7f29d -34,[0.999896050000093162601899621222 +/- 4.07e-31],1fff260044cca4ced916872b -5d 0 0,true,true,true,[1.787 +/- 3.51e-4],392d0385 -1d 18e3c001 -2a,1.78683978877985,[+/- 3.97e-4],cfbdddd -28 cfbdddd -28,0.0003962357823184,[0.93 +/- 2.01e-3],3b998961 -1e c5d1e03 -26,[0.946783075429266318678855895996 +/- 9.38e-32],79303014b -23 0 0,0.946783075429267,107.207223167,1001.686468648,25.188451373,847.095383602,2790,4,41.738191605,100
[-0.999792 +/- 2.01e-7],-fff25ca94e76d83126e978d4f -64 35afe539 -35,[0.999895950000092960330277946922 +/- 4.23e-31],fff92e54a73b6c189374bc6a7 -64 0 0,true,true,true,[1.787 +/- 3.53e-4],7259fb5d -1e 18ddb001 -2a,1.78683691471838,[+/- 3.97e-4],3405b571 -2a 3405b571 -2a,0.00039689864979664,[0.93 +/- 2.00e-3],3b998163 -1e c5c9b03 -26,[0.946738623257260769605636596680 +/- 3.13e-31],3c975d983 -22 0 0,0.946738623257261,108.908115736,1021.417026753,25.504547962,862.157307466,2787,4,42.438100835,100
[-0.999792 +/- 4.01e-7],-fff2594e50236374bc6a7ef9d -64 35afe539 -35,[0.999895850000092758058656272623 +/- 2.52e-31],7ffc96539408d8dd2f1a9fbe7 -63 0 0,true,true,true,[1.787 +/- 3.66e-4],7259c459 -1e 18d77001 -2a,1.7868237048389801,[+/- 3.99e-4],d12da91 -28 d12da91 -28,0.000398976060751011,[0.93 +/- 2.00e-3],3b996725 -1e c5c1303 -26,[0.946599614660954102873802185059 +/- 4.07e-31],792a2d19b -23 0 0,0.946599614660955,106.369132803,997.726808383,25.223624684,845.378816885,2784,4,41.347733102,100
[-0.999792 +/- 6.01e-7],-fff255f351cfeeb851eb851eb -64 35afe539 -35,[0.999895750000092555787034598324 +/- 8.12e-32],fff92af9a8e7f75c28f5c28f5 -64 0 0,true,true,true,[1.787 +/- 3.45e-4],392d0f85 -1d 18d18001 -2a,1.78684523887956,[+/- 3.95e-4],33b5dad5 -2a 33b5dad5 -2a,0.000394518816847267,[0.93 +/- 2.01e-3],773326a9 -1f c5b9c83 -26,[0.946898419148055836558341979980 +/- 4.69e-31],7933f7a77 -23 0 0,0.946898419148056,109.081020157,1026.550415682,25.529751147,869.20824789,2782,4,41.31052737,100
[-0.999791 +/- 4.01e-7],-fff25298537c79fbe76c8b439 -64 35afe539 -35,[0.999895650000092353515412924025 +/- 8.96e-32],3ffe4a530a6f8f3f7ced91687 -62 0 0,true,true,true,[1.787 +/- 3.54e-4],392cfb43 -1d 18cb6001 -2a,1.7868354879322,[+/- 3.97e-4],19fb2e35 -29 19fb2e35 -29,0.000396441250813951,[0.93 +/- 2.00e-3],7732f7f9 -1f c5b1383 -26,[0.946769343398045748472213745117 +/- 1.88e-31],3c97de71b -22 0 0,0.946769343398046,106.954534328,999.012050854,25.227400775,847.546558606,2779,4,41.206430554,100
[-0.999791 +/- 2.01e-7],-fff24f3d5529053f7ced91687 -64 35afe539 -35,[0.999895550000092151243791249726 +/- 2.61e-31],fff9279eaa94829fbe76c8b43 -64 0 0,true,true,true,[1.787 +/- 3.65e-4],7259c8c3 -1e 18c53001 -2a,1.7868244852873,[+/- 3.98e-4],34207421 -2a 34207421 -2a,0.000397695709125401,[0.93 +/- 2.00e-3],ee65ad -18 c5a8e03 -26,[0.946685355243971571326255798340 +/- 1.57e-31],792cfc583 -23 0 0,0.946685355243972,108.366488064,1013.971089029,25.857209818,863.267897982,2776,4,41.151012557,100
