α,α_dump,p,p_dump,proved,proved_estimate,proved_rounded,n₀,n₀_dump,n₀_rounded,δ₀,δ₀_dump,δ₀_rounded,D₀_estimate,D₀_estimate_dump,D₀,D₀_dump,D₀_rounded,n₀_time,δ₀_time,D₀_estimate_time,D₀_time,u0_N0,u0_N1,u0_time,prec
[-0.160 +/- 1.21e-4],-a3c74fb6445a1df3b645a1cab -66 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.355 +/- 6.24e-4],2b5f5f8d -1d 1e457001 -29,1.35562319308565,[5e-5 +/- 6.72e-6],388680cb77e3906a8e5e84e85 -70 2f093565 -30,5.67103871720074e-5,[0.98 +/- 1.27e-3],7d6e1135 -1f 26d5ff -1f,[0.982463974562961084302514791489 +/- 3.53e-31],fb82c2503f -28 0 0,0.982463974562962,0.051675346,0.179022397,0.016576975,6.033205566,2,0,0.53789451,100
[-0.1598 +/- 8.01e-5],-28e9f6a97d810676c8b439581 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 7.21e-4],56c0b0e1 -1e 1e447801 -29,1.35574184358166,[5e-5 +/- 6.57e-6],e18463c3e47df3d3d2366ca31 -72 177fa8ad -2f,5.65687372840181e-5,[0.98 +/- 1.27e-3],3eb71a31 -1e 9b6a7 -1d,[0.982485122337493521627038717270 +/- 1.03e-31],fb84251d3f -28 0 0,0.982485122337494,0.051628758,0.179087209,0.016580181,5.741833365,2,0,0.537941409,100
[-0.1597 +/- 6.01e-5],-28e2196569eb8570a3d70a3d7 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 6.02e-4],56c2a2df -1e 1e437801 -29,1.35586054436908,[5e-5 +/- 6.43e-6],383bc4147e4ce9aefe53e2c95 -70 5deadd5 -2d,5.6427364995293e-5,[0.98 +/- 1.26e-3],fadcaf5 -1c 136fa7 -1e,[0.982506256171291170176118612289 +/- 4.29e-31],fb8587ae5f -28 0 0,0.982506256171292,0.051603018,0.179265809,0.016531749,5.922821212,2,0,0.537911452,100
[-0.1596 +/- 8.01e-5],-28da3c215656046a7ef9db22d -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 4.83e-4],56c49517 -1e 1e427801 -29,1.35597929917322,[5e-5 +/- 6.29e-6],702d047edc6f8d6465447ce77 -71 5dd71b5 -2d,5.62862711564401e-5,[0.98 +/- 1.26e-3],1f5b9ec3 -1d 1371fb -1e,[0.982527375802419555839151144028 +/- 2.91e-31],fb86ea027f -28 0 0,0.98252737580242,0.051650559,0.179321364,0.016884519,5.841940852,2,0,0.538043974,100
[-0.159 +/- 5.21e-4],-28d25edd42c083645a1cac083 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 3.64e-4],ad8d0f -17 1e417001 -29,1.35609809868084,[5e-5 +/- 6.15e-6],dfc54d08c32b7cf409bc459bf -72 1770d6b -2b,5.61454521738708e-5,[0.98 +/- 1.25e-3],7d6e9e87 -1f 26e8a5 -1f,[0.982548481871162948664277791977 +/- 7.13e-32],fb884c1c5f -28 0 0,0.982548481871163,0.051721965,0.178646593,0.016741658,5.878393583,2,0,0.537908546,100
[-0.159 +/- 4.01e-4],-28ca81992f2b025e353f7ced9 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 2.45e-4],56c87a23 -1e 1e408801 -29,1.35621695593045,[5e-5 +/- 6.01e-6],37cc37567b0343bc9cf4c9ad1 -70 176be7b5 -2f,5.60049127844604e-5,[0.98 +/- 1.25e-3],3eb7610d -1e 1376a9 -1e,[0.982569573446198774036020040512 +/- 8.50e-32],fb89adf7ff -28 0 0,0.982569573446199,0.051507557,0.225567004,0.016466917,5.799895915,2,0,0.5375992,100
[-0.1592 +/- 8.01e-5],-28c2a4551b95815810624dd2f -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 3.36e-4],2b65367d -1d 1e3f8001 -29,1.35633585788356,[5e-5 +/- 5.87e-6],6f4e5caa8ce629bdcfb81111d -71 1766f947 -2f,5.58646496614412e-5,[0.98 +/- 1.25e-3],7d6ee5cd -1f 26f207 -1f,[0.982590651080499810632318258286 +/- 4.78e-31],fb8b0f97bf -28 0 0,0.9825906510805,0.019845749,0.139186653,0.016641868,5.853576036,2,0,0.615984424,100
[-0.1591 +/- 6.01e-5],-28bac71108000051eb851eb85 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 4.55e-4],ad98c01 -1b 1e3e8001 -29,1.35645481199072,[5e-5 +/- 5.73e-6],6f0470402632edc14b43226eb -71 17620ba3 -2f,5.57246615045192e-5,[0.98 +/- 1.24e-3],1f5bc265 -1d 9bdad -1d,[0.982611714861377549823373556137 +/- 8.50e-32],fb8c70fbff -28 0 0,0.982611714861378,0.051503088,0.179188232,0.01653741,5.795017285,2,0,0.537722543,100
[-0.1590 +/- 8.01e-5],-28b2e9ccf46a7f4bc6a7ef9db -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 5.74e-4],2b6729a5 -1d 1e3d9001 -29,1.35657381638931,[5e-5 +/- 5.59e-6],dd75538a15d9c22e59868fe35 -72 bae8fcd -2e,5.55849522795222e-5,[0.98 +/- 1.24e-3],fade5af -1c 137db9 -1e,[0.982632764119443891104310750961 +/- 3.04e-31],fb8dd221df -28 0 0,0.982632764119444,0.051409331,0.180016975,0.016552118,5.918512193,2,0,0.537700121,100
[-0.159 +/- 2.01e-4],-28ab0c88e0d4fe45a1cac0831 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.356 +/- 6.93e-4],56d046c5 -1e 1e3c9801 -29,1.35669287294195,[5e-5 +/- 5.45e-6],dce211a51f3f48dac2df2b707 -72 2eb06721 -30,5.54455161445171e-5,[0.98 +/- 1.24e-3],3eb7a8bd -1e 138011 -1e,[0.982653799727813748177140951157 +/- 3.84e-31],fb8f330d1f -28 0 0,0.982653799727814,0.051757082,0.178770188,0.016782546,5.845672344,2,0,0.537610701,100
[-0.159 +/- 3.21e-4],-28a32f44cd3f7d3f7ced91687 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.357 +/- 6.50e-4],15b48e9d -1c 1e3b9001 -29,1.35681197606073,[5e-5 +/- 5.31e-6],1b89e3593b5c66bdcf76d4579 -6f 2ea690f9 -30,5.53063547400972e-5,[0.98 +/- 1.23e-3],1f5bdd65 -1d 13826b -1e,[0.982674821366344986017793416977 +/- 7.13e-32],fb9093bc5f -28 0 0,0.982674821366345,0.051520873,0.179506194,0.016628683,5.844363129,2,0,0.537635919,100
[-0.1586 +/- 8.01e-5],-289b5200b9a9fc395810624dd -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.357 +/- 5.31e-4],2b6a172d -1d 1e3aa001 -29,1.35693113319622,[5e-5 +/- 5.17e-6],6dde378c10104730e9e4d3ae9 -71 2e9cbb67 -30,5.51674673072782e-5,[0.98 +/- 1.23e-3],fadf339 -1c 1384cd -1e,[0.982695829035037604626268148422 +/- 2.42e-31],fb91f42f9f -28 0 0,0.982695829035038,0.051481849,0.178910164,0.016714025,5.820537475,2,0,0.537625109,100
[-0.1585 +/- 6.01e-5],-289374bca6147b33333333333 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.357 +/- 4.11e-4],56d62279 -1e 1e399801 -29,1.35705034062312,[5e-5 +/- 5.03e-6],db2a0e8f0d286c63069f2a397 -72 2e92e89d -30,5.50288558301503e-5,[0.98 +/- 1.22e-3],7d6fbe13 -1f 270e5b -1f,[0.982716822442853299435228109360 +/- 2.59e-31],fb9354659f -28 0 0,0.982716822442854,0.051686717,0.178754838,0.016782335,5.845702922,2,0,0.537534386,100
[-0.1584 +/- 8.01e-5],-288b9778927efa2d0e5604189 -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.357 +/- 2.92e-4],2b6c0b65 -1d 1e38b001 -29,1.35716959834145,[5e-5 +/- 4.90e-6],6d4bfc6edd9d07adae9d342b1 -71 2e8917c3 -30,5.48905183916497e-5,[0.98 +/- 1.22e-3],7d6fe27f -1f 27130d -1f,[0.982737801793518883641809225082 +/- 3.98e-31],fb94b45f3f -28 0 0,0.982737801793519,0.051765958,0.231042176,0.0167428,5.847944588,2,0,0.537507626,100
[-0.158 +/- 3.21e-4],-2883ba347ee97926e978d4fdf -64 1f75104f -2b,1.00000000000000000000000000000,1 0 0 0,true,true,true,[1.357 +/- 2.89e-4],15b682d5 -1c 1e37b001 -29,1.35728890635119,[5e-5 +/- 4.76e-6],da062df30e72fa077a40179c1 -72 173fa387 -2f,5.47524531179483e-5,[0.98 +/- 1.22e-3],7d700701 -1f 2717cb -1f,[0.982758767348968831356614828110 +/- 2.59e-31],fb96141d9f -28 0 0,0.982758767348969,0.051681317,0.178738007,0.016738051,5.940180322,2,0,0.536847352,100
